timestamp_ms,raw_x,accX,raw_y,accY,raw_z,accZ,label
155.431,-1.0049,-0.7709,0.0771,0.0500,-0.0693,-0.0488,healthy
157.432,-0.9517,-0.7130,0.2046,0.1763,-0.1143,-0.0931,healthy
159.431,-0.9800,-0.7366,0.1123,0.0834,-0.2676,-0.2448,healthy
161.431,-0.9558,-0.7079,0.1484,0.1188,-0.0630,-0.0400,healthy
163.431,-1.0144,-0.7616,0.0742,0.0443,-0.2942,-0.2694,healthy
165.431,-0.9841,-0.7266,0.1348,0.1042,-0.0796,-0.0545,healthy
167.431,-1.0115,-0.7491,0.0979,0.0669,0.0027,0.0276,healthy
169.431,-0.9963,-0.7293,0.1055,0.0740,-0.0708,-0.0456,healthy
171.432,-0.9590,-0.6875,0.1506,0.1184,-0.0774,-0.0518,healthy
173.431,-0.9800,-0.7040,0.1199,0.0871,-0.1218,-0.0957,healthy
175.432,-0.9946,-0.7140,0.1052,0.0719,-0.1025,-0.0759,healthy
177.431,-0.9697,-0.6847,0.1384,0.1045,-0.0471,-0.0203,healthy
179.431,-1.0388,-0.7490,0.0154,-0.0184,0.0493,0.0756,healthy
181.431,-0.9607,-0.6666,0.2629,0.2276,-0.2939,-0.2659,healthy
183.431,-0.9846,-0.6861,0.0425,0.0071,-0.2686,-0.2390,healthy
185.431,-0.9690,-0.6662,0.1482,0.1121,-0.2534,-0.2224,healthy
187.431,-1.0085,-0.7012,0.1270,0.0903,0.2295,0.2588,healthy
189.432,-1.0298,-0.7178,0.1089,0.0718,0.0176,0.0466,healthy
191.431,-0.9585,-0.6424,0.1165,0.0788,-0.0955,-0.0660,healthy
193.431,-0.9668,-0.6465,0.1216,0.0834,-0.2153,-0.1847,healthy
195.432,-0.9966,-0.6720,0.1001,0.0615,-0.1379,-0.1066,healthy
197.431,-1.0071,-0.6781,0.1401,0.1009,-0.0818,-0.0501,healthy
199.432,-0.9512,-0.6182,0.1890,0.1488,-0.0747,-0.0428,healthy
201.431,-0.9578,-0.6208,0.1304,0.0896,-0.2810,-0.2475,healthy
203.431,-1.0520,-0.7105,-0.0022,-0.0427,-0.0742,-0.0404,healthy
205.432,-1.0098,-0.6640,0.1526,0.1114,0.0291,0.0624,healthy
207.432,-0.9731,-0.6233,0.0869,0.0454,-0.0830,-0.0493,healthy
209.431,-1.0105,-0.6565,0.1208,0.0789,0.0312,0.0645,healthy
211.431,-0.9456,-0.5877,0.1445,0.1019,-0.0645,-0.0310,healthy
213.432,-0.9854,-0.6235,0.1033,0.0602,-0.1399,-0.1057,healthy
215.431,-1.0046,-0.6387,0.1113,0.0679,-0.1375,-0.1026,healthy
217.432,-1.0022,-0.6322,0.1272,0.0832,-0.1335,-0.0981,healthy
219.431,-1.0056,-0.6315,0.1431,0.0984,-0.0840,-0.0482,healthy
221.431,-0.8574,-0.4802,0.0984,0.0534,-0.3545,-0.3167,healthy
223.432,-1.1504,-0.7683,0.0039,-0.0408,0.1978,0.2340,healthy
225.431,-0.9312,-0.5455,0.1934,0.1477,0.1560,0.1911,healthy
227.431,-0.9958,-0.6063,0.1145,0.0684,-0.1172,-0.0816,healthy
229.432,-1.0234,-0.6298,0.0657,0.0194,-0.1780,-0.1415,healthy
231.431,-0.9136,-0.5166,0.2397,0.1923,-0.2927,-0.2546,healthy
233.431,-1.0176,-0.6167,0.1021,0.0542,-0.1875,-0.1484,healthy
235.431,-0.9941,-0.5894,0.0925,0.0444,-0.1729,-0.1329,healthy
237.431,-0.9441,-0.5359,0.1355,0.0868,-0.1194,-0.0789,healthy
239.431,-1.0339,-0.6218,0.0427,-0.0059,0.1086,0.1481,healthy
241.431,-1.0071,-0.5911,0.1045,0.0555,0.1863,0.2243,healthy
243.431,-0.9717,-0.5521,0.1011,0.0518,0.0171,0.0548,healthy
245.432,-0.9358,-0.5130,0.1848,0.1346,-0.2595,-0.2204,healthy
247.431,-1.0320,-0.6052,0.0994,0.0489,-0.1316,-0.0919,healthy
249.431,-0.9724,-0.5422,0.1775,0.1262,-0.0498,-0.0100,healthy
251.431,-0.9829,-0.5491,0.0718,0.0203,-0.3560,-0.3142,healthy
253.431,-0.9832,-0.5459,0.1335,0.0816,-0.0427,-0.0009,healthy
255.431,-1.0283,-0.5873,0.0759,0.0238,-0.0203,0.0214,healthy
257.431,-1.0000,-0.5554,0.1155,0.0630,-0.0684,-0.0265,healthy
259.431,-0.9597,-0.5118,0.1550,0.1018,-0.0781,-0.0361,healthy
261.431,-0.9849,-0.5335,0.1118,0.0583,-0.1282,-0.0855,healthy
263.431,-0.9902,-0.5354,0.1167,0.0627,-0.1086,-0.0656,healthy
265.431,-0.9861,-0.5279,0.1394,0.0849,-0.0610,-0.0179,healthy
267.431,-1.0369,-0.5749,0.0725,0.0179,0.0679,0.1103,healthy
269.431,-0.9714,-0.5062,0.1396,0.0845,-0.2197,-0.1761,healthy
271.431,-0.9954,-0.5268,0.0889,0.0335,-0.2834,-0.2383,healthy
273.431,-0.9241,-0.4526,0.1736,0.1174,-0.3262,-0.2793,healthy
275.431,-1.0254,-0.5504,0.0801,0.0238,0.2258,0.2710,healthy
277.431,-1.0339,-0.5553,0.1213,0.0646,0.0830,0.1274,healthy
279.432,-0.9448,-0.4632,0.1230,0.0659,-0.1309,-0.0860,healthy
281.431,-0.9719,-0.4872,0.1086,0.0512,-0.1865,-0.1407,healthy
283.431,-0.9963,-0.5083,0.1016,0.0438,-0.1431,-0.0966,healthy
285.431,-0.9998,-0.5085,0.1421,0.0838,-0.0945,-0.0477,healthy
287.432,-0.9243,-0.4303,0.2000,0.1408,-0.0769,-0.0300,healthy
289.431,-1.0757,-0.5779,0.0918,0.0324,-0.2939,-0.2454,healthy
291.431,-1.0295,-0.5284,0.0171,-0.0420,-0.0032,0.0451,healthy
293.431,-0.9238,-0.4199,0.2136,0.1535,-0.0752,-0.0268,healthy
295.431,-1.0042,-0.4971,0.0239,-0.0360,-0.0552,-0.0067,healthy
297.431,-1.0015,-0.4912,0.1311,0.0708,0.0452,0.0930,healthy
299.432,-0.9419,-0.4289,0.1506,0.0897,-0.0686,-0.0206,healthy
301.431,-0.9929,-0.4768,0.0886,0.0275,-0.1377,-0.0891,healthy
303.431,-1.0037,-0.4845,0.1226,0.0611,-0.1301,-0.0811,healthy
305.431,-0.9978,-0.4755,0.1321,0.0701,-0.1321,-0.0825,healthy
307.431,-1.0200,-0.4946,0.1426,0.0801,-0.0977,-0.0477,healthy
309.431,-0.8770,-0.3492,0.0923,0.0296,-0.3843,-0.3322,healthy
311.431,-1.0906,-0.5593,0.0603,-0.0023,0.1343,0.1851,healthy
313.431,-0.9639,-0.4298,0.1704,0.1071,0.2510,0.2999,healthy
315.431,-1.0190,-0.4819,0.0955,0.0319,-0.1418,-0.0923,healthy
317.431,-1.0146,-0.4744,0.0762,0.0126,-0.0947,-0.0449,healthy
319.432,-0.9158,-0.3731,0.2183,0.1537,-0.2952,-0.2438,healthy
321.431,-1.0205,-0.4748,0.1060,0.0411,-0.1765,-0.1243,healthy
323.431,-0.9741,-0.4257,0.1062,0.0411,-0.2107,-0.1575,healthy
325.431,-0.9480,-0.3970,0.1299,0.0643,-0.1167,-0.0631,healthy
327.431,-1.0176,-0.4636,0.0708,0.0052,0.0725,0.1253,healthy
329.431,-1.0261,-0.4691,0.0718,0.0062,0.2166,0.2676,healthy
331.431,-0.9917,-0.4319,0.1108,0.0449,0.0574,0.1078,healthy
333.431,-0.9453,-0.3831,0.1460,0.0796,-0.3369,-0.2847,healthy
335.431,-1.0203,-0.4551,0.1135,0.0468,-0.0186,0.0334,healthy
337.431,-0.9595,-0.3918,0.1746,0.1071,-0.1350,-0.0825,healthy
339.431,-0.9712,-0.4009,0.1111,0.0434,-0.3284,-0.2741,healthy
341.431,-0.9893,-0.4163,0.1155,0.0475,-0.0188,0.0353,healthy
343.431,-1.0305,-0.4546,0.0664,-0.0016,-0.0535,0.0006,healthy
345.431,-0.9915,-0.4129,0.1174,0.0491,-0.0491,0.0050,healthy
347.432,-0.9639,-0.3828,0.1460,0.0772,-0.0735,-0.0193,healthy
349.431,-0.9849,-0.4013,0.1140,0.0449,-0.1287,-0.0740,healthy
351.431,-0.9763,-0.3902,0.1284,0.0589,-0.1130,-0.0580,healthy
353.431,-0.9932,-0.4044,0.1257,0.0559,-0.0642,-0.0091,healthy
355.431,-1.0181,-0.4266,0.0962,0.0262,0.0427,0.0972,healthy
357.432,-1.0325,-0.4382,0.1030,0.0328,-0.1387,-0.0837,healthy
359.431,-0.9316,-0.3352,0.1580,0.0872,-0.3081,-0.2515,healthy
361.432,-0.9233,-0.3248,0.1433,0.0721,-0.3674,-0.3088,healthy
363.432,-1.0518,-0.4503,0.0532,-0.0179,0.1787,0.2358,healthy
365.431,-1.0298,-0.4256,0.1445,0.0729,0.1313,0.1872,healthy
367.432,-0.9497,-0.3433,0.1331,0.0611,-0.1514,-0.0949,healthy
369.431,-0.9832,-0.3743,0.0989,0.0267,-0.1462,-0.0892,healthy
371.431,-0.9878,-0.3766,0.1064,0.0341,-0.1599,-0.1022,healthy
373.431,-0.9939,-0.3802,0.1389,0.0661,-0.1116,-0.0535,healthy
375.431,-0.9172,-0.3016,0.2058,0.1322,-0.0825,-0.0243,healthy
377.431,-1.0393,-0.4210,0.0300,-0.0433,-0.2600,-0.2005,healthy
379.431,-1.0627,-0.4416,0.0479,-0.0254,0.0479,0.1067,healthy
381.431,-1.0806,-0.4564,0.0811,0.0078,0.0837,0.1416,healthy
383.431,-0.9321,-0.3060,0.1360,0.0623,-0.0691,-0.0111,healthy
385.431,-0.9973,-0.3688,0.1196,0.0457,-0.0020,0.0557,healthy
387.431,-0.9553,-0.3248,0.1282,0.0539,-0.0857,-0.0279,healthy
389.431,-0.9780,-0.3452,0.1191,0.0446,-0.1509,-0.0925,healthy
391.431,-1.0132,-0.3780,0.0994,0.0246,-0.1599,-0.1009,healthy
393.431,-1.0105,-0.3729,0.1206,0.0456,-0.1223,-0.0629,healthy
395.431,-0.9570,-0.3174,0.1277,0.0523,-0.0862,-0.0266,healthy
397.431,-0.8813,-0.2401,0.1484,0.0726,-0.2720,-0.2110,healthy
399.431,-1.2122,-0.5673,-0.0500,-0.1251,0.2485,0.3075,healthy
401.432,-0.8877,-0.2413,0.2236,0.1476,0.0215,0.0800,healthy
403.431,-1.0046,-0.3559,0.1382,0.0618,-0.0652,-0.0067,healthy
405.431,-1.0076,-0.3566,0.0637,-0.0126,-0.2471,-0.1873,healthy
407.431,-0.9436,-0.2907,0.2249,0.1476,-0.2842,-0.2230,healthy
409.431,-1.0085,-0.3534,0.0996,0.0222,-0.1987,-0.1367,healthy
411.431,-0.9915,-0.3341,0.0784,0.0010,-0.1343,-0.0718,healthy
413.431,-0.9385,-0.2794,0.1348,0.0570,-0.1172,-0.0543,healthy
415.431,-1.0444,-0.3829,0.0220,-0.0554,0.1699,0.2313,healthy
417.431,-0.9924,-0.3287,0.1370,0.0592,0.1545,0.2145,healthy
419.431,-1.0037,-0.3378,0.0762,-0.0016,-0.0696,-0.0095,healthy
421.431,-0.9565,-0.2888,0.2112,0.1325,-0.1096,-0.0493,healthy
423.432,-0.9836,-0.3139,0.1072,0.0284,-0.2715,-0.2098,healthy
425.431,-0.9585,-0.2869,0.1541,0.0747,-0.0667,-0.0049,healthy
427.431,-1.0146,-0.3408,0.0735,-0.0058,-0.2930,-0.2297,healthy
429.431,-0.9866,-0.3108,0.1353,0.0556,-0.0791,-0.0158,healthy
431.431,-1.0178,-0.3398,0.0979,0.0182,0.0103,0.0731,healthy
433.431,-0.9985,-0.3185,0.1003,0.0205,-0.0630,-0.0001,healthy
435.431,-0.9587,-0.2769,0.1484,0.0681,-0.0833,-0.0203,healthy
437.432,-0.9807,-0.2970,0.1177,0.0371,-0.1086,-0.0454,healthy
439.431,-0.9912,-0.3055,0.1069,0.0262,-0.1028,-0.0392,healthy
441.431,-0.9739,-0.2863,0.1357,0.0547,-0.0476,0.0158,healthy
443.431,-1.0430,-0.3531,0.0117,-0.0689,0.0542,0.1169,healthy
445.431,-0.9551,-0.2636,0.2625,0.1807,-0.2878,-0.2237,healthy
447.432,-0.9861,-0.2927,0.0435,-0.0381,-0.2725,-0.2070,healthy
449.431,-0.9651,-0.2699,0.1455,0.0635,-0.2568,-0.1902,healthy
451.431,-1.0103,-0.3131,0.1265,0.0442,0.2378,0.3025,healthy
453.431,-1.0325,-0.3332,0.1104,0.0279,0.0151,0.0794,healthy
455.431,-0.9568,-0.2558,0.1143,0.0316,-0.0898,-0.0255,healthy
457.431,-0.9673,-0.2646,0.1174,0.0346,-0.2185,-0.1531,healthy
459.432,-0.9988,-0.2942,0.1001,0.0171,-0.1401,-0.0743,healthy
461.431,-1.0042,-0.2977,0.1406,0.0573,-0.0840,-0.0180,healthy
463.431,-0.9438,-0.2359,0.1892,0.1052,-0.0779,-0.0118,healthy
465.431,-0.9583,-0.2487,0.1267,0.0424,-0.2742,-0.2068,healthy
467.431,-1.0596,-0.3477,-0.0061,-0.0898,-0.0662,0.0012,healthy
469.431,-1.0068,-0.2931,0.1584,0.0743,0.0237,0.0905,healthy
471.432,-0.9719,-0.2565,0.0835,-0.0007,-0.0859,-0.0190,healthy
473.432,-1.0110,-0.2937,0.1160,0.0316,0.0356,0.1019,healthy
475.432,-0.9468,-0.2280,0.1472,0.0624,-0.0637,0.0025,healthy
477.431,-0.9871,-0.2666,0.1045,0.0196,-0.1396,-0.0729,healthy
479.432,-1.0085,-0.2862,0.1174,0.0323,-0.1409,-0.0737,healthy
481.431,-1.0039,-0.2798,0.1292,0.0438,-0.1289,-0.0613,healthy
483.431,-1.0090,-0.2831,0.1440,0.0583,-0.0808,-0.0132,healthy
485.431,-0.8638,-0.1370,0.0937,0.0079,-0.3528,-0.2833,healthy
487.432,-1.1475,-0.4180,0.0110,-0.0744,0.1938,0.2616,healthy
489.432,-0.9333,-0.2025,0.1941,0.1081,0.1577,0.2241,healthy
491.431,-0.9995,-0.2670,0.1113,0.0251,-0.1174,-0.0508,healthy
493.431,-1.0217,-0.2874,0.0652,-0.0209,-0.1711,-0.1038,healthy
495.431,-0.9116,-0.1761,0.2397,0.1527,-0.2993,-0.2305,healthy
497.432,-1.0171,-0.2798,0.0962,0.0091,-0.1877,-0.1182,healthy
499.431,-0.9919,-0.2530,0.0967,0.0095,-0.1824,-0.1121,healthy
501.432,-0.9434,-0.2031,0.1362,0.0487,-0.1262,-0.0555,healthy
503.432,-1.0339,-0.2918,0.0413,-0.0459,0.1147,0.1842,healthy
505.431,-1.0034,-0.2596,0.1021,0.0148,0.1907,0.2585,healthy
507.432,-0.9758,-0.2305,0.1001,0.0127,0.0151,0.0824,healthy
509.432,-0.9370,-0.1905,0.1855,0.0976,-0.2505,-0.1820,healthy
511.431,-1.0276,-0.2793,0.0955,0.0074,-0.1260,-0.0571,healthy
513.432,-0.9758,-0.2261,0.1792,0.0906,-0.0784,-0.0095,healthy
515.431,-0.9832,-0.2319,0.0759,-0.0126,-0.3459,-0.2753,healthy
517.431,-0.9851,-0.2323,0.1313,0.0425,-0.0388,0.0316,healthy
519.431,-1.0349,-0.2803,0.0796,-0.0092,-0.0320,0.0382,healthy
521.431,-0.9958,-0.2397,0.1184,0.0295,-0.0605,0.0096,healthy
523.431,-0.9590,-0.2016,0.1536,0.0642,-0.0681,0.0020,healthy
525.431,-0.9866,-0.2277,0.1157,0.0262,-0.1255,-0.0550,healthy
527.431,-0.9897,-0.2294,0.1191,0.0294,-0.1125,-0.0418,healthy
529.431,-0.9871,-0.2253,0.1379,0.0479,-0.0591,0.0116,healthy
531.431,-1.0425,-0.2789,0.0789,-0.0111,0.0583,0.1282,healthy
533.432,-0.9734,-0.2084,0.1301,0.0399,-0.2163,-0.1455,healthy
535.432,-0.9807,-0.2144,0.1025,0.0122,-0.2922,-0.2200,healthy
537.431,-0.9255,-0.1582,0.1677,0.0769,-0.3347,-0.2608,healthy
539.431,-1.0298,-0.2608,0.0757,-0.0150,0.2151,0.2871,healthy
541.431,-1.0349,-0.2642,0.1270,0.0360,0.0911,0.1621,healthy
543.432,-0.9519,-0.1800,0.1279,0.0368,-0.1299,-0.0585,healthy
545.431,-0.9736,-0.2005,0.1089,0.0176,-0.1746,-0.1025,healthy
547.431,-0.9958,-0.2213,0.0999,0.0085,-0.1497,-0.0771,healthy
549.431,-1.0017,-0.2257,0.1355,0.0439,-0.1062,-0.0334,healthy
551.431,-0.9287,-0.1517,0.2026,0.1103,-0.0745,-0.0017,healthy
553.431,-1.0752,-0.2963,0.0859,-0.0063,-0.2969,-0.2227,healthy
555.431,-1.0342,-0.2536,0.0217,-0.0701,0.0122,0.0859,healthy
557.431,-0.9099,-0.1285,0.2292,0.1365,-0.1077,-0.0338,healthy
559.431,-1.0112,-0.2284,0.0059,-0.0863,-0.0520,0.0217,healthy
561.431,-0.9915,-0.2073,0.1301,0.0377,0.0486,0.1215,healthy
563.431,-0.9504,-0.1652,0.1492,0.0564,-0.0669,0.0060,healthy
565.431,-0.9905,-0.2039,0.0920,-0.0007,-0.1357,-0.0624,healthy
567.431,-1.0029,-0.2150,0.1272,0.0342,-0.1321,-0.0584,healthy
569.432,-0.9983,-0.2090,0.1270,0.0338,-0.1277,-0.0537,healthy
571.431,-1.0212,-0.2304,0.1438,0.0503,-0.1047,-0.0305,healthy
573.431,-0.8833,-0.0919,0.0876,-0.0058,-0.3789,-0.3027,healthy
575.431,-1.0662,-0.2730,0.0752,-0.0182,0.1167,0.1916,healthy
577.431,-0.9729,-0.1786,0.1521,0.0584,0.2844,0.3571,healthy
579.431,-1.0195,-0.2238,0.0903,-0.0034,-0.1592,-0.0860,healthy
581.431,-1.0171,-0.2199,0.0806,-0.0131,-0.0747,-0.0015,healthy
583.431,-0.9148,-0.1169,0.2051,0.1107,-0.2957,-0.2210,healthy
585.432,-1.0247,-0.2253,0.1091,0.0147,-0.1892,-0.1139,healthy
587.431,-0.9741,-0.1736,0.1057,0.0112,-0.2258,-0.1495,healthy
589.431,-0.9534,-0.1519,0.1223,0.0276,-0.1116,-0.0350,healthy
591.431,-1.0112,-0.2084,0.0774,-0.0172,0.0530,0.1287,healthy
593.431,-1.0378,-0.2335,0.0601,-0.0343,0.2202,0.2940,healthy
595.431,-0.9851,-0.1796,0.1299,0.0353,0.0596,0.1325,healthy
597.431,-0.9631,-0.1567,0.1243,0.0295,-0.3542,-0.2795,healthy
599.431,-1.0144,-0.2066,0.1289,0.0339,0.0176,0.0918,healthy
601.431,-0.9553,-0.1466,0.1685,0.0730,-0.1743,-0.0995,healthy
603.431,-0.9666,-0.1568,0.1213,0.0257,-0.3096,-0.2332,healthy
605.432,-0.9912,-0.1803,0.1145,0.0187,-0.0088,0.0671,healthy
607.432,-1.0295,-0.2172,0.0688,-0.0267,-0.0681,0.0077,healthy
609.431,-0.9858,-0.1724,0.1211,0.0254,-0.0408,0.0348,healthy
611.431,-0.9648,-0.1504,0.1345,0.0385,-0.0710,0.0045,healthy
613.431,-0.9839,-0.1684,0.1138,0.0177,-0.1328,-0.0569,healthy
615.432,-0.9739,-0.1574,0.1340,0.0377,-0.1101,-0.0339,healthy
617.431,-0.9976,-0.1799,0.1194,0.0229,-0.0713,0.0049,healthy
619.431,-0.9958,-0.1771,0.1052,0.0087,0.0352,0.1106,healthy
621.431,-1.0647,-0.2443,0.0854,-0.0110,-0.1113,-0.0357,healthy
623.431,-0.9124,-0.0914,0.1924,0.0953,-0.3091,-0.2319,healthy
625.431,-0.9211,-0.0995,0.1279,0.0306,-0.3816,-0.3025,healthy
627.432,-1.0635,-0.2403,0.0461,-0.0508,0.1672,0.2448,healthy
629.431,-1.0203,-0.1959,0.1526,0.0553,0.1516,0.2277,healthy
631.431,-0.9512,-0.1260,0.1306,0.0331,-0.1543,-0.0777,healthy
633.432,-0.9858,-0.1596,0.0945,-0.0030,-0.1353,-0.0583,healthy
635.432,-0.9883,-0.1610,0.1052,0.0077,-0.1619,-0.0844,healthy
637.431,-0.9932,-0.1648,0.1375,0.0396,-0.1252,-0.0475,healthy
639.431,-0.9204,-0.0915,0.1882,0.0898,-0.0908,-0.0130,healthy
641.431,-1.0332,-0.2030,0.0249,-0.0730,-0.2358,-0.1570,healthy
643.431,-1.0498,-0.2182,0.0615,-0.0362,0.0417,0.1199,healthy
645.431,-0.9097,-0.0775,0.2996,0.2006,-0.2048,-0.1259,healthy
647.431,-1.0879,-0.2541,-0.0657,-0.1636,0.0010,0.0794,healthy
649.432,-0.9507,-0.1162,0.1733,0.0749,0.0251,0.1029,healthy
651.431,-0.9502,-0.1149,0.1360,0.0373,-0.0732,0.0045,healthy
653.432,-0.9858,-0.1496,0.0806,-0.0180,-0.1194,-0.0414,healthy
655.431,-0.9929,-0.1557,0.1301,0.0314,-0.1345,-0.0562,healthy
657.431,-1.0027,-0.1644,0.1204,0.0215,-0.1338,-0.0551,healthy
659.432,-1.0181,-0.1786,0.1306,0.0315,-0.1123,-0.0334,healthy
661.431,-0.9133,-0.0734,0.0955,-0.0036,-0.3213,-0.2408,healthy
663.431,-0.9861,-0.1452,0.1768,0.0772,0.0037,0.0836,healthy
665.431,-1.0557,-0.2134,0.0610,-0.0383,0.3298,0.4071,healthy
667.431,-0.9819,-0.1388,0.1169,0.0175,-0.1689,-0.0911,healthy
669.431,-1.0186,-0.1743,0.1067,0.0072,-0.0264,0.0512,healthy
671.431,-0.9431,-0.0982,0.1516,0.0518,-0.3003,-0.2213,healthy
673.431,-1.0154,-0.1694,0.1216,0.0216,-0.2019,-0.1221,healthy
675.431,-0.9692,-0.1225,0.1167,0.0166,-0.2305,-0.1497,healthy
677.431,-0.9592,-0.1118,0.1060,0.0059,-0.1013,-0.0205,healthy
679.431,-0.9819,-0.1336,0.1145,0.0143,-0.0103,0.0702,healthy
681.431,-1.0537,-0.2041,0.0359,-0.0639,0.2302,0.3087,healthy
683.431,-0.9343,-0.0841,0.1865,0.0862,0.0977,0.1750,healthy
685.431,-0.9939,-0.1428,0.0898,-0.0104,-0.3342,-0.2553,healthy
687.432,-1.0308,-0.1785,0.1243,0.0239,0.0649,0.1430,healthy
689.431,-0.9731,-0.1201,0.1360,0.0353,-0.2664,-0.1871,healthy
691.432,-0.9495,-0.0958,0.1531,0.0521,-0.2590,-0.1787,healthy
693.431,-1.0059,-0.1512,0.0884,-0.0125,-0.0330,0.0471,healthy
695.432,-1.0203,-0.1646,0.0955,-0.0054,-0.0820,-0.0019,healthy
697.432,-0.9858,-0.1293,0.1248,0.0237,-0.0103,0.0694,healthy
699.431,-0.9812,-0.1239,0.1135,0.0124,-0.0793,0.0003,healthy
701.432,-0.9761,-0.1180,0.1145,0.0133,-0.1208,-0.0409,healthy
703.431,-0.9719,-0.1131,0.1323,0.0309,-0.1077,-0.0276,healthy
705.432,-0.9949,-0.1352,0.1086,0.0072,-0.0798,0.0002,healthy
707.431,-0.9631,-0.1028,0.1611,0.0593,0.0156,0.0951,healthy
709.431,-1.1086,-0.2467,-0.0205,-0.1215,-0.0483,0.0309,healthy
711.431,-0.8984,-0.0363,0.2852,0.1830,-0.3306,-0.2497,healthy
713.431,-0.9343,-0.0717,0.1001,-0.0021,-0.3667,-0.2840,healthy
715.431,-1.0564,-0.1925,0.0342,-0.0676,0.0803,0.1620,healthy
717.431,-1.0093,-0.1445,0.1653,0.0631,0.1943,0.2742,healthy
719.431,-0.9663,-0.1009,0.1274,0.0251,-0.1458,-0.0654,healthy
721.432,-0.9883,-0.1220,0.0901,-0.0122,-0.0850,-0.0046,healthy
723.431,-0.9751,-0.1082,0.1177,0.0153,-0.1853,-0.1043,healthy
725.431,-0.9937,-0.1259,0.1323,0.0298,-0.1340,-0.0527,healthy
727.431,-0.9619,-0.0936,0.1384,0.0357,-0.0881,-0.0067,healthy
729.431,-1.0786,-0.2089,0.0273,-0.0749,-0.1880,-0.1059,healthy
731.431,-0.9900,-0.1195,0.1533,0.0507,-0.0061,0.0755,healthy
733.431,-0.8726,-0.0021,0.2578,0.1542,-0.2480,-0.1654,healthy
735.431,-1.1255,-0.2534,-0.0723,-0.1747,0.0615,0.1433,healthy
737.431,-0.9236,-0.0511,0.1912,0.0881,-0.0193,0.0621,healthy
739.431,-0.9731,-0.1001,0.1353,0.0320,-0.0544,0.0267,healthy
741.431,-0.9761,-0.1023,0.0916,-0.0116,-0.1165,-0.0351,healthy
