timestamp_ms,raw_x,accX,raw_y,accY,raw_z,accZ,label
391.428,-0.9563,-0.3211,0.1128,0.0379,-0.0430,0.0164,healthy
393.428,-1.0171,-0.3795,0.1333,0.0581,-0.0510,0.0083,healthy
395.428,-1.0481,-0.4079,0.0095,-0.0653,-0.2036,-0.1434,healthy
397.428,-0.9204,-0.2784,0.1809,0.1054,-0.0937,-0.0333,healthy
399.428,-1.0188,-0.3744,0.1052,0.0296,-0.0339,0.0263,healthy
401.428,-0.9397,-0.2934,0.1467,0.0706,-0.1575,-0.0966,healthy
403.428,-1.0818,-0.4327,-0.0222,-0.0977,-0.1111,-0.0499,healthy
405.428,-0.9009,-0.2501,0.2407,0.1642,-0.1304,-0.0687,healthy
407.428,-0.9863,-0.3334,0.0981,0.0215,-0.0156,0.0457,healthy
409.428,-1.0154,-0.3602,0.1775,0.1002,-0.1560,-0.0941,healthy
411.428,-1.0144,-0.3569,0.0078,-0.0691,-0.1169,-0.0546,healthy
413.428,-0.9507,-0.2913,0.1990,0.1213,-0.0166,0.0454,healthy
415.428,-1.0022,-0.3406,0.0972,0.0194,-0.0796,-0.0175,healthy
417.428,-0.9783,-0.3147,0.1177,0.0396,-0.0498,0.0122,healthy
419.428,-1.0500,-0.3840,-0.0134,-0.0909,-0.2129,-0.1499,healthy
421.428,-0.9294,-0.2617,0.2146,0.1363,0.0435,0.1058,healthy
423.428,-0.9739,-0.3042,0.0913,0.0129,-0.1453,-0.0824,healthy
425.428,-1.0137,-0.3418,0.1042,0.0257,-0.0771,-0.0142,healthy
427.428,-1.0249,-0.3507,0.0684,-0.0102,-0.2043,-0.1405,healthy
429.428,-0.8889,-0.2134,0.2114,0.1321,-0.0701,-0.0062,healthy
431.428,-1.0759,-0.3978,0.0979,0.0184,-0.0500,0.0138,healthy
433.428,-0.9517,-0.2718,0.1680,0.0879,-0.1487,-0.0843,healthy
435.428,-1.0637,-0.3814,-0.0212,-0.1007,-0.0793,-0.0149,healthy
437.428,-0.9580,-0.2739,0.2468,0.1663,-0.1594,-0.0944,healthy
439.428,-0.9238,-0.2382,0.0522,-0.0281,0.0317,0.0962,healthy
441.428,-1.0293,-0.3415,0.1360,0.0553,-0.1123,-0.0476,healthy
443.428,-1.0649,-0.3747,-0.0017,-0.0818,-0.1313,-0.0662,healthy
445.428,-0.8872,-0.1957,0.2297,0.1486,-0.0540,0.0111,healthy
447.428,-0.9849,-0.2915,0.0562,-0.0248,-0.0930,-0.0277,healthy
449.428,-1.0073,-0.3119,0.1694,0.0879,-0.0320,0.0331,healthy
451.428,-0.9895,-0.2922,0.0508,-0.0305,-0.2168,-0.1508,healthy
453.428,-1.0085,-0.3093,0.2090,0.1269,0.0054,0.0709,healthy
455.428,-0.9690,-0.2680,0.0801,-0.0020,-0.1255,-0.0595,healthy
457.428,-0.9849,-0.2821,0.1235,0.0412,-0.0364,0.0294,healthy
459.428,-1.0042,-0.2994,0.0901,0.0077,-0.2192,-0.1525,healthy
461.428,-0.9932,-0.2866,0.1509,0.0680,-0.0996,-0.0327,healthy
463.428,-1.0576,-0.3488,0.0605,-0.0222,-0.0681,-0.0011,healthy
465.428,-0.9126,-0.2025,0.1570,0.0738,-0.1116,-0.0443,healthy
467.428,-0.9358,-0.2242,0.0786,-0.0045,-0.1250,-0.0574,healthy
469.428,-1.0747,-0.3608,0.1433,0.0598,-0.0569,0.0107,healthy
471.428,-0.9915,-0.2758,0.1060,0.0223,0.0027,0.0698,healthy
473.428,-0.9482,-0.2311,0.1379,0.0539,-0.1501,-0.0825,healthy
475.428,-0.9966,-0.2776,0.0862,0.0021,-0.1655,-0.0973,healthy
477.428,-0.9714,-0.2509,0.1833,0.0987,0.0222,0.0899,healthy
479.428,-1.0681,-0.3453,0.0376,-0.0468,-0.1106,-0.0426,healthy
481.428,-0.9714,-0.2471,0.1150,0.0304,-0.1309,-0.0625,healthy
483.428,-0.9856,-0.2595,0.1179,0.0331,-0.0972,-0.0286,healthy
485.428,-1.0452,-0.3171,0.1416,0.0564,-0.1558,-0.0867,healthy
487.428,-0.9617,-0.2321,0.1287,0.0432,-0.0137,0.0551,healthy
489.428,-0.9651,-0.2340,0.1091,0.0235,-0.1565,-0.0872,healthy
491.428,-1.0356,-0.3026,0.0908,0.0052,-0.0464,0.0228,healthy
493.428,-0.9519,-0.2175,0.1270,0.0411,-0.1704,-0.1006,healthy
495.428,-1.0132,-0.2770,0.1001,0.0141,-0.0410,0.0286,healthy
497.428,-0.9851,-0.2473,0.1433,0.0570,-0.0999,-0.0300,healthy
499.428,-0.9526,-0.2134,0.0703,-0.0159,-0.0613,0.0085,healthy
501.428,-1.0173,-0.2764,0.1438,0.0572,-0.0159,0.0536,healthy
503.428,-0.9917,-0.2491,0.0669,-0.0196,-0.2300,-0.1595,healthy
505.428,-0.9324,-0.1886,0.1863,0.0992,0.0083,0.0782,healthy
507.428,-1.0486,-0.3028,0.0952,0.0080,-0.1165,-0.0462,healthy
509.428,-0.9980,-0.2507,0.1184,0.0310,-0.0933,-0.0229,healthy
511.428,-0.9524,-0.2037,0.1370,0.0493,-0.0935,-0.0230,healthy
513.428,-1.0232,-0.2728,0.1013,0.0135,-0.1384,-0.0675,healthy
515.428,-1.0278,-0.2756,0.1226,0.0346,-0.0613,0.0096,healthy
517.428,-0.9541,-0.2006,0.1431,0.0547,-0.1201,-0.0489,healthy
519.428,-1.0085,-0.2534,0.0337,-0.0543,-0.1260,-0.0544,healthy
521.428,-0.9500,-0.1936,0.1577,0.0693,-0.1667,-0.0946,healthy
523.428,-0.9846,-0.2268,0.1003,0.0118,0.0259,0.0974,healthy
525.428,-1.0398,-0.2802,0.1589,0.0700,-0.0955,-0.0238,healthy
527.428,-0.9697,-0.2087,0.0271,-0.0615,-0.1287,-0.0566,healthy
529.428,-0.9226,-0.1606,0.1729,0.0837,-0.0596,0.0124,healthy
531.428,-1.0664,-0.3024,0.1091,0.0199,-0.0688,0.0031,healthy
533.428,-0.9622,-0.1969,0.1550,0.0654,-0.0242,0.0475,healthy
535.428,-1.0366,-0.2697,-0.0103,-0.0993,-0.2449,-0.1721,healthy
537.428,-0.9417,-0.1736,0.2339,0.1439,-0.0029,0.0694,healthy
539.428,-0.9619,-0.1926,0.0886,-0.0013,-0.0830,-0.0106,healthy
541.428,-1.0635,-0.2923,0.1357,0.0455,-0.1028,-0.0302,healthy
543.428,-1.0049,-0.2322,0.0427,-0.0472,-0.1826,-0.1093,healthy
545.428,-0.9531,-0.1793,0.1992,0.1086,-0.1228,-0.0492,healthy
547.428,-0.9685,-0.1934,0.1028,0.0121,0.0015,0.0746,healthy
549.428,-0.9883,-0.2118,0.1255,0.0346,-0.1707,-0.0969,healthy
551.428,-1.0498,-0.2716,0.0540,-0.0367,-0.1279,-0.0538,healthy
553.428,-0.9333,-0.1541,0.2078,0.1163,-0.0134,0.0603,healthy
555.428,-0.9924,-0.2119,0.0581,-0.0331,-0.0212,0.0521,healthy
557.428,-1.0071,-0.2251,0.1602,0.0685,-0.1299,-0.0561,healthy
559.428,-1.0144,-0.2309,0.0068,-0.0843,-0.1589,-0.0847,healthy
561.428,-0.9773,-0.1925,0.2114,0.1195,0.0154,0.0891,healthy
563.428,-0.9800,-0.1940,0.0549,-0.0367,-0.1379,-0.0638,healthy
565.428,-0.9600,-0.1728,0.1455,0.0535,-0.0146,0.0591,healthy
567.428,-1.0330,-0.2443,0.0635,-0.0284,-0.2400,-0.1652,healthy
569.428,-0.9885,-0.1986,0.1958,0.1033,-0.0601,0.0147,healthy
571.428,-0.9355,-0.1446,0.0879,-0.0046,-0.0818,-0.0070,healthy
573.428,-1.0413,-0.2488,0.1548,0.0619,-0.1646,-0.0892,healthy
575.428,-0.9832,-0.1894,0.0876,-0.0052,-0.0771,-0.0018,healthy
577.428,-0.9812,-0.1863,0.1484,0.0553,-0.1558,-0.0799,healthy
579.428,-1.0356,-0.2392,0.0991,0.0059,0.0696,0.1445,healthy
581.428,-0.8901,-0.0931,0.1086,0.0153,-0.1211,-0.0459,healthy
583.428,-1.0674,-0.2686,0.0505,-0.0425,-0.1250,-0.0495,healthy
585.428,-0.9751,-0.1752,0.2065,0.1128,-0.0762,-0.0006,healthy
587.428,-0.9617,-0.1607,0.0449,-0.0485,-0.0630,0.0125,healthy
589.428,-1.0024,-0.2002,0.1406,0.0469,-0.0608,0.0146,healthy
591.428,-0.9800,-0.1766,0.0913,-0.0024,-0.2134,-0.1371,healthy
593.428,-0.9951,-0.1905,0.1787,0.0844,0.0190,0.0947,healthy
595.428,-1.0156,-0.2097,0.0972,0.0029,-0.1401,-0.0641,healthy
597.428,-0.9651,-0.1581,0.1279,0.0334,-0.0320,0.0438,healthy
599.428,-0.9858,-0.1777,0.0876,-0.0068,-0.2415,-0.1646,healthy
601.428,-0.9819,-0.1727,0.1748,0.0798,-0.0947,-0.0178,healthy
603.428,-1.0654,-0.2546,0.0698,-0.0250,-0.0491,0.0277,healthy
605.428,-0.9429,-0.1311,0.1436,0.0484,-0.1147,-0.0377,healthy
607.428,-0.9290,-0.1165,0.0679,-0.0271,-0.1323,-0.0550,healthy
609.428,-1.0342,-0.2203,0.1711,0.0757,-0.0432,0.0339,healthy
611.428,-1.0237,-0.2084,0.0774,-0.0180,-0.0154,0.0614,healthy
613.428,-0.9526,-0.1365,0.1384,0.0428,-0.1028,-0.0259,healthy
615.428,-0.9692,-0.1521,0.0728,-0.0227,-0.1799,-0.1024,healthy
617.428,-0.9829,-0.1648,0.2148,0.1186,0.0205,0.0975,healthy
619.428,-1.0593,-0.2396,0.0183,-0.0774,-0.1316,-0.0543,healthy
621.428,-1.0234,-0.2024,0.1628,0.0667,0.0232,0.0999,healthy
623.428,-0.8674,-0.0461,0.0845,-0.0116,-0.2542,-0.1764,healthy
625.428,-1.0325,-0.2098,0.1257,0.0295,-0.0305,0.0470,healthy
627.428,-1.0525,-0.2284,0.1116,0.0152,-0.1782,-0.1001,healthy
629.428,-0.9299,-0.1051,0.1318,0.0352,-0.0793,-0.0012,healthy
631.428,-0.9937,-0.1678,0.0942,-0.0024,-0.1658,-0.0871,healthy
633.428,-0.9392,-0.1126,0.1938,0.0966,-0.0945,-0.0157,healthy
635.428,-1.0479,-0.2198,0.0381,-0.0587,0.0095,0.0878,healthy
637.428,-1.0691,-0.2395,0.1826,0.0852,-0.0693,0.0088,healthy
639.428,-0.8572,-0.0274,0.0696,-0.0276,-0.1140,-0.0356,healthy
641.428,-0.9832,-0.1524,0.1331,0.0356,-0.1152,-0.0366,healthy
643.428,-1.0688,-0.2366,0.0662,-0.0311,-0.0437,0.0347,healthy
645.428,-1.0078,-0.1744,0.1494,0.0518,0.0002,0.0782,healthy
647.428,-0.9094,-0.0756,0.0940,-0.0036,-0.2261,-0.1472,healthy
649.428,-0.9729,-0.1382,0.1375,0.0396,-0.0186,0.0599,healthy
651.428,-1.0420,-0.2059,0.0830,-0.0147,-0.1721,-0.0930,healthy
653.428,-1.0413,-0.2039,0.1545,0.0565,0.0581,0.1363,healthy
655.428,-0.8914,-0.0536,0.1460,0.0476,-0.2827,-0.2032,healthy
657.428,-0.9932,-0.1544,0.1077,0.0092,-0.0732,0.0062,healthy
659.428,-1.0347,-0.1947,0.0845,-0.0139,-0.0713,0.0081,healthy
661.428,-1.0288,-0.1876,0.1404,0.0418,-0.0486,0.0306,healthy
663.428,-0.9268,-0.0850,0.1375,0.0386,-0.1482,-0.0685,healthy
665.428,-0.9451,-0.1027,0.0881,-0.0107,-0.1055,-0.0256,healthy
667.428,-1.0491,-0.2054,0.0574,-0.0412,-0.0447,0.0349,healthy
669.428,-1.0273,-0.1824,0.1665,0.0675,-0.0557,0.0238,healthy
671.428,-0.9063,-0.0610,0.1401,0.0409,-0.1458,-0.0659,healthy
673.428,-0.9666,-0.1205,0.1187,0.0193,-0.0730,0.0068,healthy
675.428,-1.0537,-0.2063,0.0696,-0.0296,-0.1301,-0.0500,healthy
677.428,-1.0271,-0.1786,0.1650,0.0655,0.0540,0.1333,healthy
679.428,-0.9453,-0.0961,0.1250,0.0253,-0.2249,-0.1446,healthy
681.428,-0.9438,-0.0941,0.1233,0.0234,-0.0146,0.0652,healthy
683.428,-1.0574,-0.2063,0.0325,-0.0670,-0.2402,-0.1594,healthy
685.428,-1.0559,-0.2035,0.1624,0.0625,0.0142,0.0944,healthy
687.428,-0.8394,0.0130,0.1697,0.0694,-0.1323,-0.0518,healthy
689.428,-1.0403,-0.1868,0.0410,-0.0589,-0.1472,-0.0662,healthy
691.428,-0.9939,-0.1395,0.1167,0.0167,-0.0593,0.0215,healthy
693.428,-0.9780,-0.1228,0.1550,0.0546,-0.0579,0.0228,healthy
695.428,-1.0024,-0.1463,0.1887,0.0878,-0.0955,-0.0147,healthy
697.428,-0.9771,-0.1201,0.0452,-0.0554,-0.1492,-0.0679,healthy
699.428,-0.9919,-0.1341,0.0889,-0.0117,-0.0308,0.0501,healthy
701.428,-1.0405,-0.1816,0.1528,0.0520,-0.0066,0.0738,healthy
703.428,-0.9285,-0.0691,0.1543,0.0531,-0.1379,-0.0571,healthy
705.428,-1.0183,-0.1579,-0.0066,-0.1071,-0.1272,-0.0461,healthy
707.428,-0.9792,-0.1181,0.1458,0.0449,-0.1482,-0.0667,healthy
709.428,-0.9851,-0.1231,0.1416,0.0405,0.0212,0.1021,healthy
711.428,-0.9863,-0.1236,0.1829,0.0813,-0.2461,-0.1642,healthy
713.428,-0.9846,-0.1211,0.0334,-0.0677,-0.0789,0.0031,healthy
715.428,-1.0083,-0.1438,0.1643,0.0627,-0.0767,0.0052,healthy
717.428,-0.9717,-0.1065,0.1382,0.0364,-0.0200,0.0615,healthy
719.428,-0.9910,-0.1250,0.1619,0.0597,-0.1335,-0.0517,healthy
721.428,-1.0239,-0.1569,0.0144,-0.0872,-0.1802,-0.0977,healthy
723.428,-0.9734,-0.1057,0.1553,0.0533,-0.0205,0.0615,healthy
725.428,-0.9468,-0.0786,0.0845,-0.0174,-0.0474,0.0345,healthy
727.428,-1.0308,-0.1615,0.1597,0.0575,-0.0811,0.0008,healthy
729.428,-0.9880,-0.1181,0.0354,-0.0664,-0.1785,-0.0960,healthy
731.428,-0.9717,-0.1011,0.1431,0.0410,-0.0461,0.0361,healthy
733.428,-0.9790,-0.1077,0.1389,0.0366,-0.0449,0.0370,healthy
735.428,-0.9714,-0.0995,0.1636,0.0609,-0.1431,-0.0607,healthy
737.428,-1.0591,-0.1859,0.0374,-0.0649,-0.1311,-0.0484,healthy
739.428,-0.9971,-0.1231,0.1875,0.0847,-0.1797,-0.0964,healthy
