timestamp_ms,raw_x,accX,raw_y,accY,raw_z,accZ,label
225.960,-0.9800,-0.5976,0.1272,0.0806,-0.1553,-0.1213,obstruction
230.960,-0.9912,-0.5993,0.1104,0.0627,0.0015,0.0348,obstruction
235.960,-0.9832,-0.5820,0.1157,0.0670,-0.1155,-0.0808,obstruction
240.960,-0.9758,-0.5656,0.1006,0.0511,-0.1257,-0.0896,obstruction
245.960,-0.9988,-0.5793,0.1294,0.0786,-0.0347,0.0014,obstruction
250.960,-0.9817,-0.5534,0.1316,0.0795,-0.1777,-0.1394,obstruction
255.960,-0.9905,-0.5534,0.1133,0.0603,-0.0076,0.0302,obstruction
260.960,-0.9888,-0.5430,0.1189,0.0648,-0.0771,-0.0387,obstruction
265.960,-0.9880,-0.5337,0.1155,0.0605,-0.1655,-0.1251,obstruction
270.960,-0.9902,-0.5275,0.1165,0.0605,-0.0210,0.0191,obstruction
275.960,-0.9832,-0.5123,0.1379,0.0807,-0.1870,-0.1446,obstruction
280.960,-0.9907,-0.5117,0.1182,0.0599,-0.0073,0.0345,obstruction
285.960,-0.9844,-0.4974,0.1072,0.0482,-0.0515,-0.0095,obstruction
290.960,-0.9858,-0.4910,0.1206,0.0606,-0.1943,-0.1499,obstruction
295.960,-0.9902,-0.4877,0.1150,0.0542,-0.0225,0.0216,obstruction
300.960,-0.9751,-0.4651,0.1338,0.0718,-0.1506,-0.1049,obstruction
305.960,-0.9890,-0.4715,0.1184,0.0556,-0.0288,0.0167,obstruction
310.960,-0.9839,-0.4590,0.1106,0.0470,-0.0256,0.0195,obstruction
315.960,-0.9685,-0.4367,0.1187,0.0542,-0.2058,-0.1581,obstruction
320.960,-1.0037,-0.4644,0.1194,0.0541,-0.0242,0.0231,obstruction
325.960,-0.9663,-0.4204,0.1255,0.0592,-0.1414,-0.0926,obstruction
330.960,-0.9868,-0.4340,0.1165,0.0494,-0.0571,-0.0082,obstruction
335.960,-0.9976,-0.4377,0.1047,0.0371,0.0193,0.0671,obstruction
340.960,-0.9714,-0.4051,0.1108,0.0425,-0.2122,-0.1617,obstruction
345.960,-0.9973,-0.4243,0.1218,0.0527,-0.0547,-0.0042,obstruction
350.960,-0.9858,-0.4063,0.1233,0.0533,-0.0901,-0.0390,obstruction
355.960,-0.9834,-0.3975,0.1133,0.0426,-0.0830,-0.0314,obstruction
360.960,-1.0012,-0.4088,0.1069,0.0357,0.0117,0.0623,obstruction
365.960,-0.9768,-0.3784,0.1182,0.0462,-0.1711,-0.1186,obstruction
370.960,-0.9795,-0.3751,0.1113,0.0387,-0.0908,-0.0377,obstruction
375.960,-0.9917,-0.3812,0.1304,0.0568,-0.0837,-0.0301,obstruction
380.960,-0.9795,-0.3632,0.1130,0.0389,-0.1094,-0.0549,obstruction
385.960,-0.9946,-0.3724,0.0989,0.0243,0.0088,0.0623,obstruction
390.960,-0.9885,-0.3605,0.1189,0.0437,-0.1511,-0.0961,obstruction
395.960,-0.9871,-0.3534,0.1096,0.0338,-0.1484,-0.0920,obstruction
400.960,-0.9941,-0.3549,0.1162,0.0398,-0.0330,0.0232,obstruction
405.960,-0.9888,-0.3440,0.1238,0.0466,-0.1250,-0.0678,obstruction
410.960,-0.9946,-0.3444,0.0996,0.0221,0.0046,0.0609,obstruction
415.960,-0.9832,-0.3277,0.1199,0.0417,-0.1050,-0.0480,obstruction
420.960,-0.9963,-0.3355,0.1230,0.0442,-0.1987,-0.1395,obstruction
425.960,-0.9880,-0.3221,0.1108,0.0315,-0.0352,0.0237,obstruction
430.960,-0.9893,-0.3182,0.1240,0.0439,-0.1125,-0.0529,obstruction
435.960,-0.9927,-0.3166,0.1072,0.0267,-0.0332,0.0261,obstruction
440.960,-0.9861,-0.3051,0.1108,0.0299,-0.0542,0.0050,obstruction
445.960,-0.9751,-0.2895,0.1272,0.0455,-0.2190,-0.1573,obstruction
450.960,-0.9956,-0.3052,0.1113,0.0292,-0.0327,0.0285,obstruction
455.960,-0.9785,-0.2835,0.1165,0.0337,-0.0994,-0.0375,obstruction
460.960,-0.9851,-0.2856,0.1108,0.0277,-0.0671,-0.0052,obstruction
465.960,-1.0046,-0.3003,0.1172,0.0335,-0.0186,0.0427,obstruction
470.960,-0.9731,-0.2646,0.1138,0.0296,-0.2375,-0.1735,obstruction
475.960,-0.9993,-0.2862,0.1162,0.0316,-0.0266,0.0368,obstruction
480.960,-0.9749,-0.2576,0.1025,0.0176,-0.0686,-0.0051,obstruction
485.960,-0.9802,-0.2589,0.1143,0.0289,-0.0964,-0.0324,obstruction
490.960,-1.0059,-0.2801,0.1199,0.0339,0.0032,0.0661,obstruction
495.960,-0.9746,-0.2449,0.1201,0.0336,-0.2339,-0.1682,obstruction
500.960,-0.9890,-0.2552,0.1074,0.0206,-0.0542,0.0113,obstruction
505.960,-0.9980,-0.2601,0.1121,0.0249,-0.0481,0.0171,obstruction
510.960,-0.9739,-0.2322,0.1140,0.0264,-0.1121,-0.0461,obstruction
515.960,-0.9988,-0.2531,0.1162,0.0281,0.0071,0.0719,obstruction
520.960,-0.9858,-0.2364,0.1272,0.0385,-0.1960,-0.1292,obstruction
525.960,-0.9834,-0.2303,0.0969,0.0081,-0.0937,-0.0265,obstruction
530.960,-1.0029,-0.2459,0.1125,0.0234,-0.0220,0.0446,obstruction
535.960,-0.9846,-0.2240,0.1182,0.0285,-0.1340,-0.0664,obstruction
540.960,-0.9954,-0.2311,0.1111,0.0211,-0.0059,0.0608,obstruction
545.960,-0.9819,-0.2142,0.1240,0.0335,-0.1426,-0.0747,obstruction
550.960,-0.9968,-0.2255,0.1104,0.0195,-0.1438,-0.0748,obstruction
555.960,-0.9944,-0.2196,0.0979,0.0070,-0.0129,0.0552,obstruction
560.960,-0.9924,-0.2142,0.1284,0.0369,-0.1094,-0.0406,obstruction
565.960,-0.9954,-0.2137,0.1206,0.0286,-0.0452,0.0233,obstruction
570.960,-0.9846,-0.1998,0.1211,0.0287,-0.0996,-0.0307,obstruction
575.960,-0.9832,-0.1952,0.1204,0.0275,-0.1743,-0.1037,obstruction
580.960,-0.9949,-0.2037,0.0923,-0.0006,-0.0110,0.0587,obstruction
585.960,-0.9753,-0.1813,0.1248,0.0314,-0.0854,-0.0156,obstruction
590.960,-0.9946,-0.1974,0.1272,0.0333,-0.0745,-0.0045,obstruction
595.960,-0.9924,-0.1921,0.1284,0.0340,-0.0605,0.0093,obstruction
600.960,-0.9688,-0.1658,0.1145,0.0197,-0.1865,-0.1149,obstruction
605.960,-1.0022,-0.1961,0.1052,0.0103,-0.0176,0.0532,obstruction
610.960,-0.9771,-0.1683,0.1133,0.0181,-0.0459,0.0245,obstruction
615.960,-0.9829,-0.1714,0.1238,0.0281,-0.1309,-0.0595,obstruction
620.960,-0.9993,-0.1848,0.1357,0.0395,-0.0278,0.0428,obstruction
625.960,-0.9744,-0.1574,0.1218,0.0251,-0.1833,-0.1109,obstruction
630.960,-0.9912,-0.1715,0.0967,-0.0000,-0.0469,0.0252,obstruction
635.960,-1.0012,-0.1787,0.1184,0.0214,-0.0149,0.0562,obstruction
640.960,-0.9785,-0.1535,0.1199,0.0225,-0.1729,-0.1001,obstruction
645.960,-0.9927,-0.1651,0.1326,0.0346,-0.0002,0.0714,obstruction
650.960,-0.9802,-0.1502,0.1252,0.0269,-0.1550,-0.0821,obstruction
655.960,-0.9854,-0.1529,0.0950,-0.0033,-0.0923,-0.0191,obstruction
660.960,-1.0085,-0.1733,0.1140,0.0155,0.0081,0.0800,obstruction
665.960,-0.9832,-0.1456,0.1304,0.0313,-0.2029,-0.1289,obstruction
670.960,-0.9902,-0.1503,0.1279,0.0284,0.0085,0.0812,obstruction
675.960,-0.9817,-0.1395,0.1248,0.0248,-0.1238,-0.0503,obstruction
680.960,-0.9973,-0.1527,0.1113,0.0112,-0.1250,-0.0507,obstruction
685.960,-1.0007,-0.1537,0.1023,0.0022,0.0076,0.0806,obstruction
690.960,-0.9868,-0.1376,0.1384,0.0377,-0.1899,-0.1151,obstruction
695.960,-0.9912,-0.1397,0.1331,0.0318,-0.0330,0.0412,obstruction
700.960,-0.9795,-0.1260,0.1208,0.0193,-0.0686,0.0055,obstruction
705.960,-0.9761,-0.1207,0.1189,0.0171,-0.1553,-0.0799,obstruction
710.960,-0.9934,-0.1358,0.1006,-0.0012,-0.0046,0.0696,obstruction
715.960,-0.9692,-0.1099,0.1326,0.0303,-0.1511,-0.0756,obstruction
720.960,-0.9861,-0.1248,0.1321,0.0293,-0.0581,0.0171,obstruction
725.960,-0.9885,-0.1252,0.1174,0.0145,-0.0413,0.0334,obstruction
730.960,-0.9629,-0.0980,0.1123,0.0092,-0.1570,-0.0810,obstruction
735.960,-1.0005,-0.1335,0.1128,0.0095,-0.0242,0.0510,obstruction
740.960,-0.9814,-0.1126,0.1213,0.0178,-0.1006,-0.0250,obstruction
745.960,-0.9807,-0.1102,0.1299,0.0259,-0.1125,-0.0364,obstruction
750.960,-0.9963,-0.1238,0.1223,0.0181,-0.0017,0.0733,obstruction
755.960,-0.9717,-0.0976,0.1169,0.0125,-0.1448,-0.0687,obstruction
760.960,-0.9844,-0.1086,0.1023,-0.0021,-0.0781,-0.0020,obstruction
765.960,-1.0029,-0.1251,0.1294,0.0246,-0.0620,0.0139,obstruction
770.960,-0.9788,-0.0994,0.1233,0.0182,-0.1519,-0.0748,obstruction
775.960,-0.9910,-0.1098,0.1147,0.0095,0.0034,0.0792,obstruction
780.960,-0.9824,-0.0997,0.1196,0.0141,-0.1135,-0.0371,obstruction
785.960,-0.9834,-0.0991,0.1060,0.0005,-0.1299,-0.0526,obstruction
790.960,-0.9971,-0.1110,0.1233,0.0175,-0.0222,0.0542,obstruction
795.960,-0.9854,-0.0977,0.1294,0.0233,-0.1748,-0.0969,obstruction
800.960,-0.9937,-0.1043,0.1111,0.0049,-0.0007,0.0760,obstruction
805.960,-0.9805,-0.0897,0.1196,0.0132,-0.0696,0.0070,obstruction
810.960,-0.9890,-0.0967,0.1235,0.0168,-0.1885,-0.1101,obstruction
815.960,-0.9888,-0.0950,0.1155,0.0086,-0.0115,0.0658,obstruction
820.960,-0.9844,-0.0891,0.1321,0.0248,-0.1638,-0.0852,obstruction
825.960,-0.9893,-0.0926,0.1191,0.0117,-0.0247,0.0532,obstruction
830.960,-0.9827,-0.0846,0.1094,0.0019,-0.0278,0.0492,obstruction
835.960,-0.9680,-0.0689,0.1228,0.0151,-0.2190,-0.1397,obstruction
840.960,-0.9995,-0.0988,0.1233,0.0154,-0.0271,0.0513,obstruction
845.960,-0.9673,-0.0655,0.1230,0.0149,-0.1394,-0.0600,obstruction
850.960,-0.9880,-0.0849,0.1162,0.0079,-0.0442,0.0347,obstruction
855.960,-1.0020,-0.0973,0.1096,0.0013,0.0002,0.0778,obstruction
860.960,-0.9705,-0.0647,0.1138,0.0054,-0.2046,-0.1250,obstruction
865.960,-0.9966,-0.0894,0.1213,0.0127,-0.0435,0.0356,obstruction
870.960,-0.9834,-0.0751,0.1179,0.0092,-0.1001,-0.0207,obstruction
875.960,-0.9819,-0.0724,0.1155,0.0066,-0.0886,-0.0091,obstruction
880.960,-1.0002,-0.0893,0.1116,0.0027,0.0171,0.0951,obstruction
885.960,-0.9802,-0.0682,0.1201,0.0110,-0.1750,-0.0955,obstruction
890.960,-0.9797,-0.0667,0.1089,-0.0002,-0.1003,-0.0205,obstruction
895.960,-0.9949,-0.0805,0.1257,0.0164,-0.0667,0.0130,obstruction
900.960,-0.9822,-0.0668,0.1160,0.0065,-0.1147,-0.0346,obstruction
905.960,-0.9932,-0.0765,0.1023,-0.0070,0.0095,0.0883,obstruction
910.960,-0.9839,-0.0662,0.1230,0.0135,-0.1287,-0.0491,obstruction
915.960,-0.9934,-0.0745,0.1135,0.0039,-0.1726,-0.0916,obstruction
920.960,-0.9917,-0.0717,0.1130,0.0034,-0.0422,0.0382,obstruction
925.960,-0.9907,-0.0696,0.1243,0.0144,-0.1257,-0.0446,obstruction
930.960,-0.9971,-0.0747,0.1023,-0.0075,-0.0176,0.0625,obstruction
935.960,-0.9829,-0.0596,0.1187,0.0087,-0.0801,0.0000,obstruction
940.960,-0.9895,-0.0652,0.1289,0.0187,-0.2166,-0.1343,obstruction
945.960,-0.9858,-0.0606,0.1077,-0.0025,-0.0195,0.0617,obstruction
950.960,-0.9800,-0.0538,0.1208,0.0105,-0.1016,-0.0200,obstruction
955.960,-0.9915,-0.0643,0.1094,-0.0009,-0.0522,0.0289,obstruction
960.960,-0.9919,-0.0638,0.1135,0.0032,-0.0295,0.0508,obstruction
965.960,-0.9697,-0.0409,0.1187,0.0082,-0.2415,-0.1586,obstruction
970.960,-0.9978,-0.0679,0.1162,0.0056,-0.0215,0.0604,obstruction
975.960,-0.9719,-0.0413,0.1160,0.0053,-0.0847,-0.0028,obstruction
980.960,-0.9868,-0.0554,0.1060,-0.0046,-0.0769,0.0050,obstruction
985.960,-1.0042,-0.0715,0.1191,0.0084,-0.0090,0.0717,obstruction
990.960,-0.9702,-0.0370,0.1238,0.0128,-0.2361,-0.1529,obstruction
995.960,-0.9912,-0.0571,0.1135,0.0025,-0.0369,0.0456,obstruction
1000.960,-0.9980,-0.0629,0.1045,-0.0064,-0.0459,0.0360,obstruction
1005.960,-0.9780,-0.0422,0.1145,0.0036,-0.1223,-0.0398,obstruction
1010.960,-1.0042,-0.0673,0.1184,0.0074,0.0032,0.0843,obstruction
1015.960,-0.9836,-0.0461,0.1238,0.0125,-0.2009,-0.1179,obstruction
1020.960,-0.9822,-0.0439,0.1045,-0.0067,-0.0989,-0.0156,obstruction
1025.960,-1.0081,-0.0687,0.1079,-0.0032,-0.0190,0.0632,obstruction
1030.960,-0.9832,-0.0431,0.1143,0.0031,-0.1377,-0.0546,obstruction
1035.960,-1.0002,-0.0592,0.1135,0.0023,-0.0054,0.0765,obstruction
1040.960,-0.9802,-0.0386,0.1272,0.0158,-0.1589,-0.0758,obstruction
1045.960,-0.9915,-0.0490,0.1191,0.0076,-0.1418,-0.0578,obstruction
1050.960,-0.9978,-0.0545,0.0947,-0.0166,-0.0144,0.0685,obstruction
1055.960,-0.9868,-0.0428,0.1284,0.0169,-0.1091,-0.0258,obstruction
1060.960,-0.9917,-0.0470,0.1145,0.0029,-0.0425,0.0402,obstruction
1065.960,-0.9875,-0.0422,0.1250,0.0132,-0.0974,-0.0145,obstruction
1070.960,-0.9773,-0.0314,0.1233,0.0113,-0.1738,-0.0895,obstruction
1075.960,-0.9932,-0.0465,0.0996,-0.0122,-0.0200,0.0633,obstruction
1080.960,-0.9702,-0.0232,0.1238,0.0118,-0.0791,0.0042,obstruction
1085.960,-0.9866,-0.0389,0.1255,0.0133,-0.0891,-0.0057,obstruction
1090.960,-1.0010,-0.0525,0.1226,0.0102,-0.0515,0.0314,obstruction
1095.960,-0.9312,0.0170,0.1609,0.0478,-0.1680,-0.0837,obstruction
1100.960,-0.9175,0.0302,0.0562,-0.0561,-0.0471,0.0365,obstruction
1105.960,-1.0044,-0.0558,0.1055,-0.0067,-0.0640,0.0194,obstruction
1110.960,-0.9993,-0.0499,0.2583,0.1439,-0.0471,0.0356,obstruction
1115.960,-1.1028,-0.1510,0.1023,-0.0119,-0.1362,-0.0526,obstruction
1120.960,-0.9939,-0.0414,0.1040,-0.0101,-0.2515,-0.1652,obstruction
1125.960,-0.8933,0.0582,0.1882,0.0730,-0.0195,0.0657,obstruction
1130.960,-0.8845,0.0660,0.1272,0.0118,-0.0435,0.0411,obstruction
1135.960,-1.0364,-0.0845,0.2544,0.1368,-0.1135,-0.0285,obstruction
1140.960,-0.9277,0.0237,0.1113,-0.0062,-0.1851,-0.0985,obstruction
1145.960,-1.0430,-0.0901,-0.0149,-0.1303,-0.1851,-0.0969,obstruction
1150.960,-0.7837,0.1665,0.0918,-0.0233,0.1763,0.2602,obstruction
1155.960,-1.0574,-0.1055,0.1462,0.0307,-0.1719,-0.0865,obstruction
1160.960,-1.1306,-0.1759,0.1035,-0.0118,-0.0305,0.0540,obstruction
1165.960,-1.0322,-0.0763,0.1672,0.0511,-0.0154,0.0680,obstruction
1170.960,-0.8804,0.0744,0.0864,-0.0293,-0.3818,-0.2938,obstruction
1175.960,-1.1013,-0.1443,0.1096,-0.0060,-0.0464,0.0410,obstruction
1180.960,-1.0388,-0.0805,-0.0723,-0.1849,-0.1797,-0.0908,obstruction
1185.960,-0.8357,0.1207,0.0652,-0.0467,0.1040,0.1899,obstruction
1190.960,-0.8154,0.1388,0.0032,-0.1070,-0.1062,-0.0200,obstruction
1195.960,-0.9326,0.0212,0.0710,-0.0385,-0.1851,-0.0973,obstruction
1200.960,-1.0122,-0.0574,0.3325,0.2194,0.1528,0.2368,obstruction
1205.960,-1.0935,-0.1366,0.1221,0.0088,-0.2959,-0.2086,obstruction
1210.960,-0.9502,0.0067,0.0977,-0.0153,-0.1375,-0.0494,obstruction
1215.960,-0.9258,0.0306,0.1912,0.0769,-0.0540,0.0336,obstruction
1220.960,-0.8972,0.0582,0.0171,-0.0956,-0.1375,-0.0491,obstruction
1225.960,-0.9551,0.0003,0.0552,-0.0566,-0.0051,0.0819,obstruction
1230.960,-0.8745,0.0796,0.0723,-0.0389,-0.1936,-0.1049,obstruction
1235.960,-1.0974,-0.1410,0.0356,-0.0743,-0.0022,0.0851,obstruction
1240.960,-1.1326,-0.1734,0.0955,-0.0143,-0.0837,0.0035,obstruction
1245.960,-0.9648,-0.0056,0.1274,0.0174,-0.2778,-0.1876,obstruction
1250.960,-0.9443,0.0147,0.1504,0.0397,0.0801,0.1677,obstruction
1255.960,-0.8757,0.0820,0.1196,0.0088,-0.0645,0.0228,obstruction
1260.960,-0.9399,0.0175,0.1704,0.0587,-0.0937,-0.0064,obstruction
1265.960,-0.9065,0.0501,0.1169,0.0051,-0.1841,-0.0952,obstruction
1270.960,-1.0137,-0.0561,-0.1121,-0.2204,-0.2266,-0.1356,obstruction
1275.960,-1.0112,-0.0529,0.1699,0.0606,0.1533,0.2405,obstruction
1280.960,-0.9924,-0.0335,0.1921,0.0816,-0.1501,-0.0620,obstruction
1285.960,-0.9531,0.0057,0.1240,0.0132,0.0129,0.0995,obstruction
1290.960,-0.7217,0.2334,0.3088,0.1949,0.0239,0.1088,obstruction
1295.960,-0.8865,0.0675,0.1428,0.0285,-0.2832,-0.1953,obstruction
1300.960,-1.0012,-0.0465,0.1270,0.0124,-0.0562,0.0313,obstruction
1305.960,-0.8982,0.0557,0.0808,-0.0332,-0.2070,-0.1177,obstruction
1310.960,-1.1519,-0.1949,0.1394,0.0250,0.1204,0.2064,obstruction
1315.960,-1.2617,-0.3000,0.1892,0.0736,-0.1292,-0.0424,obstruction
1320.960,-1.0427,-0.0797,0.1602,0.0439,-0.1748,-0.0867,obstruction
1325.960,-0.7886,0.1717,0.1350,0.0184,0.1062,0.1912,obstruction
1330.960,-0.9465,0.0135,0.0808,-0.0352,-0.1331,-0.0473,obstruction
1335.960,-1.0649,-0.1032,0.1829,0.0658,-0.0820,0.0037,obstruction
1340.960,-0.9883,-0.0261,0.1733,0.0554,-0.1460,-0.0593,obstruction
1345.960,-1.1160,-0.1514,0.0400,-0.0767,-0.0627,0.0236,obstruction
1350.960,-1.0986,-0.1320,0.0955,-0.0209,-0.0979,-0.0114,obstruction
1355.960,-1.0100,-0.0427,0.0898,-0.0261,-0.2234,-0.1348,obstruction
1360.960,-1.0618,-0.0929,-0.1584,-0.2701,-0.0920,-0.0034,obstruction
1365.960,-1.0986,-0.1278,0.1494,0.0371,-0.0620,0.0263,obstruction
1370.960,-0.9905,-0.0193,0.0854,-0.0264,-0.1248,-0.0359,obstruction
1375.960,-0.8689,0.1007,0.0415,-0.0692,-0.0544,0.0339,obstruction
1380.960,-0.7441,0.2219,0.2830,0.1695,0.0947,0.1802,obstruction
1385.960,-0.9697,-0.0036,0.1677,0.0534,-0.1594,-0.0728,obstruction
1390.960,-0.9158,0.0495,0.1213,0.0069,-0.2947,-0.2048,obstruction
1395.960,-0.9399,0.0250,0.1487,0.0337,0.0312,0.1192,obstruction
1400.960,-1.0444,-0.0783,0.0823,-0.0322,-0.0928,-0.0047,obstruction
1405.960,-1.0352,-0.0679,0.0615,-0.0521,-0.0237,0.0633,obstruction
1410.960,-1.0945,-0.1253,0.1553,0.0410,-0.1389,-0.0511,obstruction
1415.960,-1.1936,-0.2209,0.0300,-0.0829,-0.1943,-0.1048,obstruction
1420.960,-1.0469,-0.0730,0.0674,-0.0448,0.0002,0.0883,obstruction
1425.960,-0.9375,0.0358,0.1038,-0.0083,-0.1785,-0.0889,obstruction
1430.960,-1.0122,-0.0383,0.1733,0.0603,0.0364,0.1239,obstruction
1435.960,-0.8354,0.1363,0.1831,0.0690,-0.0378,0.0489,obstruction
1440.960,-0.8582,0.1118,0.1826,0.0674,-0.1726,-0.0845,obstruction
1445.960,-0.9646,0.0053,0.1714,0.0553,-0.0764,0.0115,obstruction
1450.960,-0.9609,0.0088,0.0374,-0.0775,-0.1333,-0.0447,obstruction
1455.960,-0.8223,0.1452,0.0691,-0.0451,0.1089,0.1944,obstruction
1460.960,-1.0884,-0.1190,0.1238,0.0095,-0.1648,-0.0780,obstruction
1465.960,-1.0574,-0.0866,0.1160,0.0016,-0.0859,0.0008,obstruction
1470.960,-1.0088,-0.0375,0.1724,0.0571,-0.0137,0.0719,obstruction
1475.960,-1.0459,-0.0734,0.0906,-0.0243,-0.1494,-0.0628,obstruction
1480.960,-1.0376,-0.0641,0.1128,-0.0020,-0.0698,0.0165,obstruction
1485.960,-0.9419,0.0311,0.1160,0.0011,-0.1956,-0.1075,obstruction
1490.960,-1.1143,-0.1390,0.0476,-0.0662,0.0498,0.1357,obstruction
1495.960,-0.9565,0.0184,0.1445,0.0303,-0.2058,-0.1180,obstruction
1500.960,-0.8528,0.1202,0.0886,-0.0252,-0.0798,0.0078,obstruction
1505.960,-0.9565,0.0162,-0.0210,-0.1327,-0.1287,-0.0404,obstruction
1510.960,-0.9958,-0.0227,0.1301,0.0181,-0.0178,0.0694,obstruction
1515.960,-0.9929,-0.0195,0.1526,0.0399,-0.0537,0.0330,obstruction
1520.960,-0.9927,-0.0189,0.1323,0.0193,-0.1533,-0.0656,obstruction
1525.960,-0.8704,0.1018,0.2593,0.1440,0.1072,0.1918,obstruction
1530.960,-0.9070,0.0641,0.0669,-0.0476,-0.2273,-0.1404,obstruction
1535.960,-1.0981,-0.1250,0.1057,-0.0087,-0.1489,-0.0610,obstruction
1540.960,-1.0039,-0.0303,0.1311,0.0165,-0.0237,0.0632,obstruction
1545.960,-0.9216,0.0511,0.0586,-0.0552,-0.1357,-0.0481,obstruction
1550.960,-1.0278,-0.0542,-0.0105,-0.1223,0.0730,0.1581,obstruction
1555.960,-1.0291,-0.0546,0.1594,0.0469,-0.2480,-0.1604,obstruction
1560.960,-1.0649,-0.0890,-0.0623,-0.1721,-0.1313,-0.0430,obstruction
1565.960,-1.1702,-0.1912,0.2600,0.1478,0.1587,0.2432,obstruction
1570.960,-1.1060,-0.1250,0.1882,0.0749,-0.1958,-0.1096,obstruction
1575.960,-1.1191,-0.1360,0.2900,0.1739,-0.2056,-0.1175,obstruction
1580.960,-0.8706,0.1108,0.5935,0.4699,-0.0835,0.0045,obstruction
1585.960,-1.1877,-0.2031,0.0566,-0.0659,-0.1614,-0.0722,obstruction
1590.960,-0.9404,0.0435,0.0918,-0.0303,0.1335,0.2192,obstruction
1595.960,-0.9580,0.0255,0.3345,0.2090,0.0503,0.1338,obstruction
1600.960,-1.0444,-0.0600,0.0579,-0.0665,-0.3352,-0.2477,obstruction
1605.960,-1.0352,-0.0499,-0.0317,-0.1537,0.0813,0.1661,obstruction
1610.960,-0.8896,0.0941,0.3708,0.2450,0.0090,0.0924,obstruction
1615.960,-0.9792,0.0044,-0.0903,-0.2128,-0.4114,-0.3229,obstruction
1620.960,-0.9688,0.0147,0.0908,-0.0311,0.1602,0.2448,obstruction
1625.960,-0.7139,0.2654,0.3333,0.2080,-0.0439,0.0400,obstruction
1630.960,-0.9646,0.0144,0.1802,0.0541,-0.2271,-0.1408,obstruction
1635.960,-0.9358,0.0425,0.2271,0.0993,0.2705,0.3511,obstruction
1640.960,-0.8774,0.0993,0.3882,0.2564,0.0024,0.0818,obstruction
1645.960,-0.9089,0.0667,0.1318,0.0000,-0.2668,-0.1846,obstruction
1650.960,-1.0544,-0.0775,0.1152,-0.0163,0.2244,0.3018,obstruction
1655.960,-0.9370,0.0393,0.1968,0.0642,-0.1890,-0.1098,obstruction
1660.960,-0.9402,0.0355,0.2139,0.0800,0.0188,0.0965,obstruction
1665.960,-1.0693,-0.0922,0.0366,-0.0957,-0.1248,-0.0464,obstruction
1670.960,-0.9431,0.0335,0.0945,-0.0372,0.0637,0.1399,obstruction
1675.960,-0.9182,0.0575,0.2278,0.0946,0.0125,0.0872,obstruction
1680.960,-1.1553,-0.1767,-0.0408,-0.1713,-0.0659,0.0087,obstruction
1685.960,-1.0085,-0.0295,-0.0937,-0.2207,-0.2778,-0.2000,obstruction
1690.960,-0.9871,-0.0079,0.0029,-0.1221,0.0100,0.0865,obstruction
1695.960,-1.0562,-0.0758,0.1218,-0.0031,-0.1616,-0.0838,obstruction
