timestamp_ms,raw_x,accX,raw_y,accY,raw_z,accZ,label
830.959,-0.9146,-0.0132,0.1631,0.0606,-0.1624,-0.0857,imbalanced
835.959,-0.9387,-0.0368,0.1455,0.0424,0.0176,0.0927,imbalanced
840.959,-1.0159,-0.1121,0.1345,0.0309,-0.2305,-0.1529,imbalanced
845.959,-1.0999,-0.1930,0.0757,-0.0275,-0.0164,0.0603,imbalanced
850.959,-0.9392,-0.0319,0.2024,0.0976,0.0420,0.1168,imbalanced
855.959,-1.1770,-0.2654,-0.0940,-0.1956,-0.3071,-0.2287,imbalanced
860.959,-1.1360,-0.2209,-0.0664,-0.1654,0.1262,0.2014,imbalanced
865.959,-0.9314,-0.0160,0.0962,-0.0028,-0.0493,0.0255,imbalanced
870.959,-0.8140,0.0998,0.4910,0.3859,0.0703,0.1428,imbalanced
875.959,-1.0481,-0.1322,0.0476,-0.0566,-0.0791,-0.0065,imbalanced
880.959,-1.0081,-0.0907,0.0818,-0.0221,-0.2463,-0.1710,imbalanced
885.959,-0.9478,-0.0300,0.2163,0.1107,0.0298,0.1035,imbalanced
890.959,-0.9807,-0.0619,0.3530,0.2435,-0.1794,-0.1041,imbalanced
895.959,-1.1709,-0.2482,-0.1296,-0.2354,-0.3943,-0.3139,imbalanced
900.959,-0.9663,-0.0429,0.1440,0.0377,-0.0222,0.0572,imbalanced
905.959,-0.8191,0.1027,0.2773,0.1683,-0.2332,-0.1513,imbalanced
910.959,-1.0830,-0.1587,-0.1140,-0.2195,-0.1309,-0.0482,imbalanced
915.959,-1.0581,-0.1317,0.1997,0.0927,0.0269,0.1078,imbalanced
920.959,-0.7983,0.1261,0.3301,0.2196,-0.5913,-0.5024,imbalanced
925.959,-0.9307,-0.0062,0.1494,0.0383,-0.0911,-0.0021,imbalanced
930.959,-1.0278,-0.1017,0.0400,-0.0700,-0.0708,0.0179,imbalanced
935.959,-1.0601,-0.1318,0.0359,-0.0729,-0.1252,-0.0360,imbalanced
940.959,-1.0769,-0.1463,0.0122,-0.0951,-0.2195,-0.1282,imbalanced
945.959,-0.8831,0.0468,0.3179,0.2072,0.1575,0.2449,imbalanced
950.959,-0.9241,0.0057,0.1504,0.0391,-0.2603,-0.1701,imbalanced
955.959,-1.0928,-0.1605,-0.0642,-0.1727,0.0852,0.1726,imbalanced
960.959,-0.8743,0.0571,0.2839,0.1727,-0.0696,0.0175,imbalanced
965.959,-0.8230,0.1067,0.3604,0.2452,-0.3613,-0.2699,imbalanced
970.959,-1.0845,-0.1524,-0.0056,-0.1189,0.3589,0.4432,imbalanced
975.959,-1.0986,-0.1639,0.0081,-0.1036,0.0732,0.1551,imbalanced
980.959,-0.9641,-0.0289,0.1543,0.0420,-0.0125,0.0683,imbalanced
985.959,-1.0049,-0.0686,0.1301,0.0176,-0.0808,-0.0001,imbalanced
990.959,-1.1272,-0.1879,-0.1392,-0.2478,-0.4595,-0.3728,imbalanced
995.959,-1.0437,-0.1028,0.0937,-0.0146,0.0415,0.1262,imbalanced
1000.959,-0.8198,0.1192,0.2463,0.1358,-0.1350,-0.0495,imbalanced
1005.959,-1.0640,-0.1230,0.0090,-0.0999,-0.2346,-0.1468,imbalanced
1010.959,-1.0601,-0.1172,0.0513,-0.0568,-0.0457,0.0415,imbalanced
1015.959,-0.9363,0.0065,-0.0759,-0.1811,-0.3240,-0.2331,imbalanced
1020.959,-0.8762,0.0655,0.1482,0.0424,0.0161,0.1053,imbalanced
1025.959,-1.0242,-0.0812,0.1018,-0.0040,0.2273,0.3115,imbalanced
1030.959,-0.9895,-0.0458,0.0276,-0.0770,-0.2300,-0.1435,imbalanced
1035.959,-0.9395,0.0042,0.1980,0.0920,-0.0933,-0.0066,imbalanced
1040.959,-0.8167,0.1250,0.3530,0.2431,-0.3469,-0.2562,imbalanced
1045.959,-1.0989,-0.1547,0.0112,-0.0971,-0.2139,-0.1212,imbalanced
1050.959,-1.0544,-0.1086,0.1638,0.0546,-0.0725,0.0198,imbalanced
1055.959,-0.9097,0.0356,0.2954,0.1833,-0.2539,-0.1590,imbalanced
1060.959,-1.1099,-0.1620,-0.0530,-0.1625,-0.0552,0.0391,imbalanced
1065.959,-1.3479,-0.3937,-0.1875,-0.2924,0.2593,0.3480,imbalanced
1070.959,-0.8943,0.0589,0.1580,0.0522,-0.4360,-0.3419,imbalanced
1075.959,-0.9895,-0.0357,0.2317,0.1240,0.1792,0.2690,imbalanced
1080.959,-1.0166,-0.0618,0.0154,-0.0909,-0.2146,-0.1228,imbalanced
1085.959,-0.9849,-0.0296,0.1755,0.0682,-0.1506,-0.0579,imbalanced
1090.959,-0.8638,0.0900,0.4695,0.3565,-0.0405,0.0514,imbalanced
1095.959,-1.0247,-0.0697,0.0898,-0.0228,-0.2434,-0.1491,imbalanced
1100.959,-1.1008,-0.1436,0.0415,-0.0700,-0.1497,-0.0545,imbalanced
1105.959,-0.8657,0.0901,0.2720,0.1579,0.0034,0.0970,imbalanced
1110.959,-0.9834,-0.0272,0.0635,-0.0498,-0.1050,-0.0112,imbalanced
1115.959,-1.1707,-0.2111,-0.1509,-0.2600,0.7327,0.8135,imbalanced
1120.959,-0.9595,0.0001,0.0576,-0.0507,-0.4421,-0.3557,imbalanced
1125.959,-0.9285,0.0306,0.1628,0.0537,-0.0618,0.0243,imbalanced
1130.959,-0.9783,-0.0189,0.1013,-0.0077,-0.0547,0.0309,imbalanced
1135.959,-1.0203,-0.0599,0.1211,0.0119,-0.2234,-0.1356,imbalanced
1140.959,-1.0278,-0.0664,0.1221,0.0126,0.0657,0.1510,imbalanced
1145.959,-0.9397,0.0214,0.1799,0.0694,-0.0386,0.0461,imbalanced
1150.959,-1.1230,-0.1594,-0.1106,-0.2177,-0.2764,-0.1887,imbalanced
1155.959,-1.0818,-0.1163,0.0796,-0.0270,0.1685,0.2521,imbalanced
1160.959,-0.8936,0.0708,0.1736,0.0659,-0.0906,-0.0069,imbalanced
1165.959,-0.8892,0.0740,0.3538,0.2422,0.4744,0.5493,imbalanced
1170.959,-0.9927,-0.0291,-0.0090,-0.1187,-0.2004,-0.1235,imbalanced
1175.959,-0.9468,0.0166,0.1235,0.0137,-0.2366,-0.1571,imbalanced
1180.959,-0.9319,0.0310,0.1931,0.0819,0.0403,0.1178,imbalanced
1185.959,-1.0132,-0.0495,0.1394,0.0278,-0.2319,-0.1520,imbalanced
1190.959,-1.0920,-0.1264,-0.0261,-0.1356,-0.1624,-0.0811,imbalanced
1195.959,-0.9387,0.0265,0.1995,0.0886,0.0381,0.1175,imbalanced
1200.959,-1.0930,-0.1258,0.0010,-0.1082,-0.3088,-0.2258,imbalanced
1205.959,-1.1775,-0.2069,-0.1504,-0.2555,0.0559,0.1367,imbalanced
1210.959,-1.0088,-0.0376,0.0359,-0.0681,-0.0164,0.0635,imbalanced
1215.959,-0.7681,0.1999,0.4871,0.3771,-0.1543,-0.0733,imbalanced
1220.959,-1.0046,-0.0361,0.0757,-0.0338,-0.0625,0.0182,imbalanced
1225.959,-1.0520,-0.0822,0.0620,-0.0467,-0.2151,-0.1323,imbalanced
1230.959,-0.9607,0.0090,0.1992,0.0891,0.0032,0.0846,imbalanced
1235.959,-0.9177,0.0512,0.3789,0.2646,-0.1599,-0.0772,imbalanced
1240.959,-1.1655,-0.1936,-0.1133,-0.2241,-0.4067,-0.3190,imbalanced
1245.959,-0.9900,-0.0177,0.1240,0.0130,-0.0542,0.0330,imbalanced
1250.959,-0.8545,0.1159,0.3220,0.2077,-0.2031,-0.1141,imbalanced
1255.959,-1.0464,-0.0748,-0.1042,-0.2151,-0.1877,-0.0971,imbalanced
1260.959,-1.0781,-0.1049,0.1743,0.0624,0.0283,0.1171,imbalanced
1265.959,-0.8081,0.1626,0.3279,0.2126,-0.5913,-0.4947,imbalanced
1270.959,-0.9268,0.0432,0.1555,0.0396,-0.1069,-0.0101,imbalanced
1275.959,-1.0178,-0.0471,0.0496,-0.0653,-0.0730,0.0234,imbalanced
1280.959,-1.0422,-0.0704,0.1191,0.0042,-0.1038,-0.0072,imbalanced
1285.959,-0.8728,0.0975,0.1270,0.0118,-0.0852,0.0112,imbalanced
1290.959,-0.9741,-0.0038,0.0017,-0.1116,-0.3701,-0.2695,imbalanced
1295.959,-1.0388,-0.0674,0.0420,-0.0702,-0.1699,-0.0682,imbalanced
1300.959,-0.8259,0.1432,0.2544,0.1400,0.1113,0.2097,imbalanced
1305.959,-0.9087,0.0595,0.1196,0.0051,-0.3203,-0.2184,imbalanced
1310.959,-0.9739,-0.0056,-0.0608,-0.1726,0.0166,0.1166,imbalanced
1315.959,-0.9751,-0.0067,0.1147,0.0029,-0.4561,-0.3504,imbalanced
1320.959,-0.8892,0.0780,0.1985,0.0853,-0.1870,-0.0801,imbalanced
1325.959,-0.9692,-0.0020,0.1721,0.0580,0.1125,0.2160,imbalanced
1330.959,-1.0691,-0.1003,0.0364,-0.0765,-0.1746,-0.0700,imbalanced
1335.959,-1.0107,-0.0413,0.0786,-0.0337,-0.0227,0.0806,imbalanced
1340.959,-0.8794,0.0886,0.3074,0.1920,-0.1111,-0.0077,imbalanced
1345.959,-1.0320,-0.0629,0.0354,-0.0787,-0.2651,-0.1592,imbalanced
1350.959,-0.9895,-0.0201,0.2053,0.0897,0.2825,0.3823,imbalanced
1355.959,-0.8079,0.1590,0.2896,0.1712,-0.2317,-0.1298,imbalanced
1360.959,-0.8745,0.0909,0.2266,0.1066,-0.0854,0.0162,imbalanced
1365.959,-1.2024,-0.2333,-0.1033,-0.2198,0.0042,0.1041,imbalanced
1370.959,-1.0195,-0.0496,0.1323,0.0156,-0.1724,-0.0712,imbalanced
1375.959,-0.9219,0.0473,0.2292,0.1107,0.1960,0.2925,imbalanced
1380.959,-1.0581,-0.0876,0.0273,-0.0897,-0.1326,-0.0355,imbalanced
1385.959,-1.0601,-0.0881,-0.0232,-0.1381,-0.1624,-0.0643,imbalanced
1390.959,-0.8464,0.1235,0.3423,0.2238,0.1150,0.2097,imbalanced
1395.959,-0.9451,0.0245,0.1226,0.0040,-0.2600,-0.1627,imbalanced
1400.959,-1.1021,-0.1304,0.0383,-0.0789,0.1819,0.2748,imbalanced
1405.959,-0.8462,0.1235,0.3228,0.2023,-0.1025,-0.0095,imbalanced
1410.959,-0.8425,0.1252,0.4709,0.3450,-0.2810,-0.1850,imbalanced
1415.959,-1.1375,-0.1671,-0.0823,-0.2050,0.3457,0.4348,imbalanced
1420.959,-1.0764,-0.1044,0.0322,-0.0891,-0.0088,0.0790,imbalanced
1425.959,-0.9600,0.0119,0.2124,0.0897,0.1108,0.1955,imbalanced
1430.959,-1.0168,-0.0443,0.0811,-0.0410,-0.0842,0.0005,imbalanced
1435.959,-1.0439,-0.0703,-0.1431,-0.2610,-0.3228,-0.2343,imbalanced
1440.959,-0.9878,-0.0139,0.2341,0.1144,0.1487,0.2334,imbalanced
1445.959,-0.9194,0.0536,0.2024,0.0814,-0.2034,-0.1168,imbalanced
1450.959,-1.1123,-0.1371,-0.1040,-0.2215,-0.0520,0.0340,imbalanced
1455.959,-0.9355,0.0390,0.2048,0.0860,-0.0466,0.0388,imbalanced
1460.959,-0.8708,0.1021,0.1157,-0.0031,-0.4026,-0.3122,imbalanced
1465.959,-1.0295,-0.0557,0.0732,-0.0449,0.3169,0.4009,imbalanced
1470.959,-1.1016,-0.1257,0.0261,-0.0905,0.1448,0.2252,imbalanced
1475.959,-0.9604,0.0152,0.1089,-0.0077,-0.0791,0.0013,imbalanced
1480.959,-0.9788,-0.0031,0.1577,0.0405,-0.0779,0.0025,imbalanced
1485.959,-1.1306,-0.1525,-0.0508,-0.1653,-0.4590,-0.3727,imbalanced
1490.959,-1.0515,-0.0723,0.0715,-0.0423,0.0183,0.1030,imbalanced
1495.959,-0.8098,0.1668,0.2507,0.1347,-0.1228,-0.0376,imbalanced
1500.959,-1.0442,-0.0665,0.0210,-0.0935,-0.2444,-0.1566,imbalanced
1505.959,-1.0686,-0.0895,0.0415,-0.0719,-0.0479,0.0393,imbalanced
1510.959,-0.9236,0.0546,-0.0757,-0.1861,-0.3506,-0.2593,imbalanced
1515.959,-0.8889,0.0879,0.1440,0.0331,0.0508,0.1398,imbalanced
1520.959,-1.0332,-0.0555,0.0955,-0.0152,0.2202,0.3044,imbalanced
1525.959,-0.9885,-0.0107,0.0376,-0.0720,-0.2163,-0.1301,imbalanced
1530.959,-0.9412,0.0361,0.1956,0.0847,-0.0928,-0.0064,imbalanced
1535.959,-0.9338,0.0428,0.3103,0.1963,-0.3706,-0.2798,imbalanced
1540.959,-1.1162,-0.1374,0.0134,-0.0990,-0.1655,-0.0735,imbalanced
1545.959,-0.9800,-0.0012,0.2512,0.1366,-0.0752,0.0165,imbalanced
1550.959,-0.9263,0.0517,0.2109,0.0948,-0.2878,-0.1930,imbalanced
1555.959,-1.1145,-0.1344,-0.0520,-0.1655,-0.0615,0.0328,imbalanced
1560.959,-1.2876,-0.3026,-0.0894,-0.1997,-0.0315,0.0618,imbalanced
1565.959,-0.9146,0.0693,0.1531,0.0421,-0.2844,-0.1881,imbalanced
1570.959,-0.9915,-0.0075,0.1899,0.0777,0.2151,0.3065,imbalanced
1575.959,-1.0100,-0.0256,0.0081,-0.1025,-0.2505,-0.1566,imbalanced
1580.959,-0.9512,0.0327,0.2000,0.0880,-0.1199,-0.0256,imbalanced
1585.959,-0.8071,0.1740,0.4792,0.3615,-0.2368,-0.1403,imbalanced
1590.959,-1.0520,-0.0698,0.0303,-0.0861,-0.2622,-0.1631,imbalanced
1595.959,-0.9697,0.0123,0.0579,-0.0576,-0.0745,0.0243,imbalanced
1600.959,-0.8896,0.0909,0.3181,0.1995,-0.2004,-0.1001,imbalanced
1605.959,-1.0872,-0.1049,-0.0291,-0.1454,-0.0645,0.0353,imbalanced
1610.959,-1.3535,-0.3655,-0.2600,-0.3704,0.3972,0.4892,imbalanced
1615.959,-0.8940,0.0925,0.1262,0.0155,-0.4705,-0.3725,imbalanced
1620.959,-0.9741,0.0123,0.2275,0.1150,0.1433,0.2375,imbalanced
1625.959,-1.0220,-0.0350,0.0295,-0.0817,-0.1855,-0.0900,imbalanced
1630.959,-0.9900,-0.0030,0.1692,0.0571,-0.1538,-0.0573,imbalanced
1635.959,-0.8674,0.1177,0.4631,0.3455,-0.0364,0.0592,imbalanced
1640.959,-1.0239,-0.0382,0.0879,-0.0293,-0.2395,-0.1417,imbalanced
1645.959,-1.0645,-0.0775,0.0369,-0.0790,-0.1418,-0.0433,imbalanced
1650.959,-0.8613,0.1237,0.2749,0.1565,-0.0364,0.0612,imbalanced
