timestamp_ms,raw_x,accX,raw_y,accY,raw_z,accZ,label
265.956,-1.0,-0.5809,0.1255,0.0703,0.0654,0.0997,healthy
270.956,-0.9724,-0.5446,0.1353,0.0788,-0.186,-0.1494,healthy
275.956,-1.0144,-0.5774,0.1184,0.061,0.0254,0.061,healthy
280.956,-0.9626,-0.5174,0.1362,0.0776,-0.2563,-0.2172,healthy
285.956,-0.991,-0.5371,0.1379,0.0781,0.0713,0.1087,healthy
295.957,-0.9958,-0.5335,0.1296,0.0687,0.0093,0.0459,healthy
300.956,-0.9736,-0.5032,0.1321,0.07,-0.1467,-0.1084,healthy
305.956,-0.9763,-0.498,0.1306,0.0675,-0.1167,-0.0771,healthy
310.956,-0.9988,-0.5123,0.1394,0.0751,0.0269,0.0654,healthy
315.956,-0.9817,-0.4874,0.1304,0.065,-0.168,-0.1274,healthy
320.956,-1.009,-0.5067,0.125,0.0587,0.0239,0.0635,healthy
325.956,-0.9473,-0.4379,0.136,0.0686,-0.2517,-0.2088,healthy
335.957,-0.9731,-0.4565,0.1338,0.0653,0.0002,0.0425,healthy
340.956,-1.0115,-0.4871,0.1299,0.0605,0.0149,0.0562,healthy
345.956,-0.9734,-0.4419,0.136,0.0655,-0.1963,-0.1525,healthy
350.956,-0.9678,-0.4295,0.124,0.0527,-0.0159,0.0275,healthy
355.956,-0.9922,-0.4468,0.1248,0.0526,-0.0581,-0.0146,healthy
360.956,-0.9902,-0.4378,0.1262,0.0532,-0.1052,-0.0607,healthy
365.956,-1.0083,-0.4487,0.1296,0.0558,-0.0283,0.0159,healthy
375.957,-0.9592,-0.3934,0.1428,0.0679,-0.2737,-0.2258,healthy
380.956,-0.9839,-0.4115,0.1223,0.0466,-0.2251,-0.1744,healthy
385.956,-1.0081,-0.4288,0.1257,0.0492,0.0476,0.0967,healthy
390.956,-0.9619,-0.3767,0.144,0.0665,-0.2498,-0.1975,healthy
395.956,-0.9939,-0.4022,0.1289,0.0505,0.054,0.1045,healthy
400.956,-0.9768,-0.3791,0.1326,0.0534,-0.1177,-0.066,healthy
405.956,-1.0046,-0.4005,0.125,0.0451,-0.0281,0.0232,healthy
415.957,-1.0083,-0.3979,0.1326,0.0518,0.0142,0.0644,healthy
420.956,-1.0027,-0.3861,0.1287,0.0472,0.0281,0.0771,healthy
425.956,-0.9749,-0.3526,0.1272,0.045,-0.1545,-0.1039,healthy
430.956,-1.0107,-0.3824,0.123,0.0402,0.019,0.0686,healthy
435.956,-0.9534,-0.3199,0.1301,0.0465,-0.2676,-0.2146,healthy
440.956,-0.9946,-0.3555,0.1362,0.0518,0.1055,0.156,healthy
445.956,-0.9812,-0.3367,0.1353,0.05,-0.2031,-0.1502,healthy
455.957,-0.989,-0.3391,0.1196,0.0339,-0.0991,-0.0455,healthy
460.956,-0.967,-0.3122,0.1296,0.0432,-0.0356,0.0177,healthy
465.956,-0.9885,-0.3284,0.1306,0.0435,-0.033,0.0201,healthy
470.956,-0.9883,-0.323,0.1323,0.0445,-0.1221,-0.068,healthy
475.956,-1.0034,-0.3329,0.1267,0.0382,-0.0229,0.0307,healthy
480.956,-0.9585,-0.2834,0.1465,0.0571,-0.2126,-0.1565,healthy
485.956,-0.9937,-0.3136,0.1252,0.0353,0.0667,0.1208,healthy
495.957,-0.9751,-0.2904,0.136,0.0453,-0.1489,-0.0932,healthy
500.956,-0.9624,-0.2733,0.1423,0.0509,-0.26,-0.2011,healthy
505.956,-0.9976,-0.3036,0.1306,0.0385,0.0625,0.1195,healthy
510.956,-0.9817,-0.2833,0.134,0.0413,-0.1289,-0.0708,healthy
515.956,-1.002,-0.2988,0.1282,0.0349,-0.0386,0.0192,healthy
520.956,-0.9817,-0.2741,0.1284,0.0346,-0.1025,-0.044,healthy
525.956,-0.9736,-0.2619,0.1321,0.0376,-0.1565,-0.0964,healthy
535.957,-0.9956,-0.2794,0.1289,0.0339,0.0994,0.1569,healthy
540.956,-1.0105,-0.2897,0.1323,0.0367,0.0229,0.0792,healthy
545.956,-0.9531,-0.2287,0.1299,0.0338,-0.2666,-0.207,healthy
550.956,-0.9929,-0.2642,0.123,0.0265,0.0842,0.1416,healthy
555.956,-0.9763,-0.2437,0.1338,0.0367,-0.1917,-0.1322,healthy
560.956,-1.0127,-0.2757,0.1184,0.0209,0.0303,0.0883,healthy
565.956,-0.9766,-0.2358,0.1389,0.0408,-0.2058,-0.1455,healthy
575.957,-0.9702,-0.2259,0.1414,0.0426,-0.2168,-0.154,healthy
580.956,-0.979,-0.231,0.126,0.0268,-0.0771,-0.0141,healthy
585.956,-1.0027,-0.2507,0.1194,0.0198,-0.0496,0.0133,healthy
590.956,-0.968,-0.2126,0.1438,0.0436,-0.2114,-0.1463,healthy
595.956,-0.9939,-0.2347,0.1296,0.0289,0.0969,0.1595,healthy
600.956,-0.9751,-0.2126,0.1365,0.0352,-0.2278,-0.1626,healthy
605.956,-1.0071,-0.2407,0.1199,0.0183,0.0703,0.1334,healthy
615.957,-0.9736,-0.204,0.1292,0.0272,-0.1602,-0.0956,healthy
620.956,-0.9719,-0.1991,0.1357,0.0332,-0.1531,-0.0871,healthy
625.956,-1.0032,-0.2267,0.1326,0.0296,-0.0251,0.0402,healthy
630.956,-0.9724,-0.1929,0.1331,0.0296,-0.1394,-0.0729,healthy
635.956,-0.9736,-0.1911,0.1296,0.0258,-0.0835,-0.0167,healthy
640.956,-1.0029,-0.2169,0.1362,0.0319,-0.0085,0.0573,healthy
645.956,-0.9829,-0.1938,0.1299,0.0251,-0.158,-0.0907,healthy
655.957,-1.0063,-0.2138,0.1235,0.0185,0.0549,0.1203,healthy
660.956,-0.9919,-0.1963,0.1204,0.015,0.1089,0.1715,healthy
665.956,-0.9792,-0.1807,0.1309,0.0251,-0.2256,-0.1604,healthy
670.956,-1.0149,-0.213,0.1262,0.0202,0.0391,0.1026,healthy
675.956,-0.9734,-0.1688,0.1479,0.0413,-0.2302,-0.164,healthy
680.956,-0.9841,-0.1767,0.1309,0.0238,0.0347,0.0993,healthy
685.956,-0.968,-0.1581,0.1282,0.0208,-0.0913,-0.0263,healthy
695.957,-0.9795,-0.1669,0.1287,0.0209,-0.187,-0.1201,healthy
700.956,-0.9783,-0.163,0.1438,0.0355,-0.1875,-0.1187,healthy
705.956,-1.0007,-0.1826,0.1326,0.0239,0.0527,0.1197,healthy
710.956,-0.9739,-0.1533,0.1328,0.0237,-0.1738,-0.1052,healthy
715.956,-1.0105,-0.1869,0.1233,0.014,0.0305,0.0976,healthy
720.956,-0.9546,-0.129,0.1335,0.0239,-0.2703,-0.2,healthy
725.956,-0.9941,-0.1659,0.1335,0.0235,0.095,0.1626,healthy
735.957,-0.978,-0.1474,0.1187,0.0085,-0.05,0.0173,healthy
740.956,-0.9731,-0.1403,0.1428,0.0321,-0.1992,-0.1298,healthy
745.956,-0.9756,-0.1405,0.1287,0.0177,-0.0347,0.0342,healthy
750.956,-0.988,-0.1505,0.1292,0.0179,-0.0281,0.0402,healthy
755.956,-0.989,-0.1491,0.1321,0.0205,-0.1072,-0.0383,healthy
760.956,-0.9976,-0.1552,0.1228,0.011,-0.0454,0.0231,healthy
765.956,-0.9675,-0.1232,0.1445,0.0323,-0.1995,-0.1289,healthy
775.957,-0.9983,-0.1516,0.1406,0.0279,0.0896,0.1576,healthy
780.956,-1.0122,-0.1629,0.1289,0.0159,0.0581,0.1242,healthy
785.956,-0.9585,-0.1075,0.1392,0.0258,-0.2732,-0.2039,healthy
790.956,-0.9941,-0.1408,0.1304,0.0167,0.0889,0.1557,healthy
795.956,-0.9851,-0.1297,0.134,0.0201,-0.1699,-0.1015,healthy
800.956,-1.0051,-0.1474,0.1279,0.0137,-0.0132,0.0544,healthy
805.956,-0.9731,-0.1136,0.1365,0.0219,-0.1504,-0.0815,healthy
815.957,-0.9531,-0.0921,0.1414,0.0264,-0.2451,-0.1735,healthy
820.956,-0.9888,-0.1258,0.1274,0.0123,-0.1443,-0.0715,healthy
825.956,-1.0088,-0.1435,0.1287,0.0133,-0.0056,0.0661,healthy
830.956,-0.9512,-0.0845,0.1414,0.0256,-0.2566,-0.182,healthy
835.956,-0.9944,-0.1257,0.1184,0.0026,0.084,0.1561,healthy
840.956,-0.9685,-0.0983,0.1316,0.0155,-0.2078,-0.1335,healthy
845.956,-1.011,-0.1386,0.1167,0.0006,0.0393,0.1118,healthy
855.957,-0.9829,-0.1088,0.1318,0.0155,-0.1201,-0.0469,healthy
860.956,-0.9734,-0.0977,0.1294,0.0129,-0.135,-0.0608,healthy
865.956,-0.9922,-0.1146,0.1238,0.0071,-0.0181,0.0553,healthy
870.956,-0.9844,-0.1052,0.1265,0.0097,-0.1257,-0.0516,healthy
875.956,-0.9744,-0.0937,0.1304,0.0134,-0.1423,-0.0671,healthy
880.956,-0.9956,-0.1131,0.1384,0.0211,0.0366,0.1101,healthy
885.956,-0.9839,-0.0998,0.1333,0.0157,-0.1733,-0.0983,healthy
895.957,-1.0156,-0.1295,0.1172,-0.0004,0.041,0.1142,healthy
900.956,-0.9956,-0.1077,0.127,0.0092,0.0879,0.1586,healthy
905.956,-0.9736,-0.0844,0.1431,0.0249,-0.2285,-0.1554,healthy
910.956,-1.0168,-0.1256,0.1257,0.0075,0.0457,0.1169,healthy
915.956,-0.9683,-0.0758,0.1401,0.0215,-0.2368,-0.1629,healthy
920.956,-0.9829,-0.089,0.1299,0.0111,0.0427,0.1148,healthy
925.956,-0.9758,-0.0807,0.124,0.0052,-0.1047,-0.0322,healthy
935.957,-0.9861,-0.0895,0.1348,0.0157,-0.2007,-0.1261,healthy
940.956,-0.9722,-0.0744,0.1396,0.0202,-0.1765,-0.1003,healthy
945.956,-1.002,-0.1025,0.1331,0.0134,0.063,0.137,healthy
950.956,-0.9858,-0.0851,0.1233,0.0036,-0.1863,-0.1105,healthy
955.956,-1.01,-0.1075,0.1321,0.0122,0.032,0.1061,healthy
960.956,-0.95,-0.0467,0.1345,0.0144,-0.2717,-0.1946,healthy
965.956,-0.9939,-0.0892,0.1235,0.0034,0.0981,0.1726,healthy
975.957,-0.9797,-0.0739,0.1252,0.005,-0.0894,-0.0147,healthy
980.956,-0.9763,-0.0694,0.1379,0.0174,-0.1987,-0.1221,healthy
985.956,-0.9707,-0.0628,0.1287,0.008,-0.0044,0.0711,healthy
990.956,-0.98,-0.0709,0.1218,0.0011,-0.0657,0.0096,healthy
995.956,-0.9836,-0.0734,0.1292,0.0083,-0.0723,0.003,healthy
1000.956,-0.9949,-0.0833,0.1213,0.0005,-0.0657,0.0094,healthy
1005.956,-0.9717,-0.0592,0.1404,0.0192,-0.2097,-0.1325,healthy
1015.957,-0.998,-0.0842,0.1262,0.005,0.0962,0.1707,healthy
1020.956,-1.0066,-0.0913,0.1226,0.0013,0.0486,0.1212,healthy
1025.956,-0.9495,-0.0336,0.1384,0.0169,-0.2681,-0.1924,healthy
1030.956,-1.0007,-0.0836,0.1353,0.0135,0.0918,0.1648,healthy
1035.956,-0.9817,-0.0635,0.1357,0.0138,-0.1875,-0.1127,healthy
1040.956,-1.01,-0.0904,0.1306,0.0085,0.0215,0.0948,healthy
1050.957,-1.0005,-0.0796,0.1274,0.0053,-0.0569,0.0162,healthy
1055.956,-0.9922,-0.0702,0.1226,0.0004,-0.0408,0.0318,healthy
1060.956,-0.9854,-0.0623,0.1282,0.0059,-0.1204,-0.0471,healthy
1065.956,-1.0063,-0.082,0.1301,0.0077,-0.0234,0.0491,healthy
1070.956,-0.9639,-0.0389,0.1365,0.0139,-0.2354,-0.1603,healthy
1075.956,-0.9973,-0.0712,0.1252,0.0026,0.0957,0.1681,healthy
1080.956,-0.9839,-0.0569,0.1326,0.0098,-0.2214,-0.1467,healthy
1090.957,-1.0085,-0.0803,0.1313,0.0084,-0.0054,0.0683,healthy
1095.956,-0.9978,-0.0684,0.1265,0.0035,0.0808,0.152,healthy
1100.956,-0.9785,-0.0484,0.1389,0.0157,-0.167,-0.0943,healthy
1105.956,-1.0063,-0.075,0.1233,0.0,0.0081,0.0795,healthy
1110.956,-0.9768,-0.0448,0.134,0.0106,-0.1702,-0.0972,healthy
1115.956,-0.97,-0.0373,0.1279,0.0044,-0.083,-0.0099,healthy
1125.957,-0.9944,-0.0608,0.1245,0.001,0.1133,0.1835,healthy
1130.956,-1.0088,-0.074,0.1245,0.001,-0.0151,0.0542,healthy
1135.956,-0.957,-0.0219,0.1394,0.0156,-0.2471,-0.1749,healthy
1140.956,-0.9941,-0.0581,0.1294,0.0055,0.0891,0.1587,healthy
1145.956,-0.9749,-0.0382,0.1323,0.0083,-0.2322,-0.16,healthy
1150.956,-1.0063,-0.0686,0.1191,-0.0048,0.0674,0.1374,healthy
1160.957,-0.9792,-0.0408,0.1316,0.0076,-0.1387,-0.0676,healthy
1165.956,-0.9727,-0.0337,0.137,0.0127,-0.1379,-0.0658,healthy
1170.956,-1.0024,-0.0625,0.1338,0.0094,-0.0413,0.0304,healthy
1175.956,-0.9695,-0.0291,0.1311,0.0066,-0.1331,-0.0605,healthy
1180.956,-0.9656,-0.0248,0.1299,0.0053,-0.0901,-0.0172,healthy
1185.956,-1.0063,-0.0645,0.1289,0.0043,-0.0088,0.0631,healthy
1195.957,-0.9724,-0.0301,0.1328,0.008,-0.2283,-0.154,healthy
1200.956,-0.9492,-0.0068,0.1338,0.0089,-0.2612,-0.184,healthy
1205.956,-0.9905,-0.0473,0.1187,-0.0062,0.1099,0.1842,healthy
1210.956,-0.9807,-0.0369,0.1267,0.0019,-0.231,-0.1542,healthy
1215.956,-1.012,-0.0671,0.1211,-0.0037,0.0376,0.1126,healthy
1220.956,-0.9761,-0.0307,0.1421,0.017,-0.2266,-0.1492,healthy
1230.957,-0.9722,-0.0264,0.1326,0.0074,-0.1343,-0.056,healthy
1235.956,-0.9998,-0.0532,0.1243,-0.0009,-0.0391,0.0386,healthy
1240.956,-0.9854,-0.0381,0.124,-0.0011,-0.103,-0.025,healthy
1245.956,-0.9761,-0.0284,0.1387,0.0133,-0.1572,-0.078,healthy
1250.956,-1.0054,-0.0568,0.1294,0.004,0.0339,0.1114,healthy
1255.956,-0.9778,-0.0288,0.1267,0.0013,-0.1682,-0.0893,healthy
1265.957,-1.0151,-0.0651,0.1221,-0.0033,0.0352,0.1123,healthy
1270.956,-0.9956,-0.0448,0.1306,0.0051,0.1057,0.18,healthy
1275.956,-0.9844,-0.0331,0.1387,0.013,-0.2244,-0.1478,healthy
1280.956,-1.0103,-0.058,0.1226,-0.0031,0.0547,0.1292,healthy
1285.956,-0.9714,-0.0189,0.1438,0.0179,-0.2231,-0.1463,healthy
1290.956,-0.9761,-0.0232,0.1355,0.0094,-0.0078,0.068,healthy
1300.957,-1.0017,-0.048,0.1306,0.0045,0.0588,0.1325,healthy
1305.956,-0.9929,-0.0386,0.1267,0.0006,-0.0574,0.0161,healthy
1310.956,-0.9734,-0.0188,0.144,0.0176,-0.1855,-0.1104,healthy
1315.956,-1.0039,-0.0485,0.1348,0.0082,0.0562,0.1293,healthy
1320.956,-0.9792,-0.0235,0.1318,0.0052,-0.2031,-0.128,healthy
1325.956,-1.01,-0.0534,0.1277,0.001,0.0515,0.1247,healthy
1330.956,-0.9521,0.0044,0.1365,0.0097,-0.2883,-0.2118,healthy
1340.957,-0.9707,-0.014,0.1245,-0.0023,-0.0422,0.0338,healthy
1345.956,-1.0117,-0.0541,0.1321,0.0052,0.0032,0.078,healthy
1350.956,-0.9758,-0.0179,0.1404,0.0133,-0.1719,-0.0956,healthy
1355.956,-0.9646,-0.0066,0.123,-0.004,-0.054,0.022,healthy
1360.956,-0.989,-0.0305,0.1199,-0.007,-0.0464,0.0291,healthy
1365.956,-0.9919,-0.0329,0.1279,0.001,-0.0981,-0.0223,healthy
1375.957,-1.0107,-0.0509,0.1257,-0.0012,0.0493,0.1232,healthy
1380.956,-0.9961,-0.0357,0.1191,-0.0076,0.0916,0.1628,healthy
1385.956,-0.9719,-0.0114,0.1274,0.0007,-0.2029,-0.1295,healthy
1390.956,-1.0083,-0.047,0.1189,-0.0078,0.0498,0.1212,healthy
1395.956,-0.9651,-0.0037,0.1357,0.0089,-0.2632,-0.1888,healthy
1400.956,-0.9973,-0.0354,0.1367,0.0098,0.0779,0.1499,healthy
1410.957,-0.9917,-0.0293,0.1277,0.0007,-0.0022,0.0687,healthy
1415.956,-0.9758,-0.0132,0.1353,0.0082,-0.1619,-0.0895,healthy
1420.956,-0.9705,-0.0077,0.1245,-0.0025,-0.0913,-0.0186,healthy
1425.956,-0.9998,-0.0364,0.1401,0.0129,-0.0012,0.0703,healthy
1430.956,-0.9888,-0.025,0.1272,-0.0001,-0.1504,-0.0776,healthy
1435.956,-1.0066,-0.0422,0.1287,0.0014,0.01,0.0815,healthy
1445.957,-0.9697,-0.0052,0.1409,0.0134,-0.261,-0.1865,healthy
1450.956,-0.9768,-0.0121,0.136,0.0084,-0.2261,-0.1492,healthy
1455.956,-1.012,-0.0465,0.1267,-0.0009,0.0566,0.1314,healthy
1460.956,-0.969,-0.0035,0.1448,0.0169,-0.2651,-0.1874,healthy
1465.956,-0.9937,-0.0277,0.1343,0.0063,0.0754,0.1508,healthy
1470.956,-0.9768,-0.0107,0.1331,0.005,-0.1416,-0.0652,healthy
1480.957,-0.9851,-0.0187,0.1284,0.0003,-0.1707,-0.0928,healthy
1485.956,-0.9741,-0.0076,0.1294,0.0013,-0.1389,-0.0601,healthy
1490.956,-1.0027,-0.0356,0.1326,0.0044,0.0293,0.1064,healthy
1495.956,-0.9844,-0.017,0.1238,-0.0043,-0.1565,-0.0781,healthy
1500.956,-1.0112,-0.0432,0.1316,0.0034,0.0188,0.0956,healthy
1505.956,-0.9421,0.0255,0.1289,0.0007,-0.2654,-0.1856,healthy
1515.957,-0.9854,-0.0174,0.1345,0.0063,0.0442,0.122,healthy
1520.956,-1.012,-0.0434,0.1157,-0.0123,0.0405,0.1165,healthy
1525.956,-0.9792,-0.0105,0.1399,0.0116,-0.2336,-0.1552,healthy
1530.956,-0.9766,-0.0077,0.1335,0.0052,0.0261,0.1029,healthy
1535.956,-0.9712,-0.0023,0.1238,-0.0045,-0.1033,-0.026,healthy
1540.956,-0.9866,-0.0174,0.1252,-0.003,-0.0425,0.0342,healthy
1550.957,-1.0117,-0.0418,0.1287,0.0004,0.0327,0.1077,healthy
1555.956,-1.001,-0.0306,0.1396,0.0113,0.063,0.1358,healthy
1560.956,-0.979,-0.0085,0.1318,0.0034,-0.2024,-0.1276,healthy
1565.956,-1.0083,-0.0372,0.1289,0.0004,0.0437,0.1167,healthy
1570.956,-0.9429,0.0278,0.1365,0.0079,-0.2661,-0.1901,healthy
1575.956,-0.999,-0.0279,0.1321,0.0034,0.0889,0.1623,healthy
1580.956,-0.9807,-0.0095,0.1357,0.007,-0.1995,-0.1241,healthy
1590.957,-0.9878,-0.0163,0.1267,-0.002,-0.0657,0.0096,healthy
1595.956,-0.9744,-0.0028,0.1262,-0.0025,0.0125,0.0863,healthy
1600.956,-0.9844,-0.0126,0.1201,-0.0084,-0.0764,-0.0025,healthy
1605.956,-0.99,-0.018,0.1294,0.0008,-0.0854,-0.0114,healthy
1610.956,-0.9946,-0.0222,0.1292,0.0006,-0.0554,0.0184,healthy
1615.956,-0.9695,0.0029,0.144,0.0152,-0.2017,-0.1259,healthy
1625.957,-0.9968,-0.0241,0.1306,0.0018,0.0803,0.1537,healthy
1630.956,-1.0134,-0.0401,0.1252,-0.0035,0.0359,0.1075,healthy
1635.956,-0.9526,0.0204,0.1331,0.0042,-0.2717,-0.197,healthy
1640.956,-0.9954,-0.022,0.125,-0.0038,0.0942,0.1664,healthy
1645.956,-0.9814,-0.0079,0.1431,0.0141,-0.177,-0.1032,healthy
1650.956,-1.0129,-0.0388,0.1223,-0.0066,0.0212,0.0935,healthy
1660.957,-1.0046,-0.03,0.1296,0.0007,-0.0259,0.0457,healthy
1665.956,-0.9927,-0.0178,0.1213,-0.0075,-0.0291,0.0418,healthy
1670.956,-0.9856,-0.0105,0.125,-0.0037,-0.1001,-0.0288,healthy
1675.956,-1.0066,-0.031,0.1238,-0.0049,-0.0288,0.0419,healthy
1680.956,-0.9636,0.0118,0.1409,0.012,-0.2412,-0.1679,healthy
1685.956,-0.9919,-0.0163,0.1318,0.0029,0.0913,0.1621,healthy
1695.957,-0.9788,-0.0031,0.1404,0.0113,-0.1558,-0.0837,healthy
1700.956,-0.9595,0.016,0.1399,0.0106,-0.2556,-0.1806,healthy
1705.956,-0.9966,-0.0208,0.1401,0.0107,0.0657,0.1384,healthy
1710.956,-0.9771,-0.0013,0.1375,0.0079,-0.1504,-0.0764,healthy
1715.956,-1.0029,-0.0267,0.1316,0.002,-0.0122,0.0608,healthy
1720.956,-0.9678,0.0083,0.134,0.0044,-0.1528,-0.0786,healthy
1725.956,-0.9646,0.0113,0.1287,-0.001,-0.0713,0.0029,healthy
1735.957,-0.988,-0.012,0.1235,-0.006,0.0935,0.1651,healthy
1740.956,-1.0081,-0.0315,0.137,0.0073,0.0151,0.0854,healthy
1745.956,-0.9473,0.0289,0.1301,0.0005,-0.2566,-0.1834,healthy
1750.956,-0.988,-0.0117,0.1257,-0.0039,0.0996,0.1701,healthy
1755.956,-0.9829,-0.0065,0.1294,-0.0002,-0.2341,-0.1611,healthy
1760.956,-1.0142,-0.0371,0.1235,-0.006,0.0364,0.1077,healthy
1770.957,-0.9778,-0.0008,0.1272,-0.0023,-0.1099,-0.038,healthy
1775.956,-0.9702,0.0067,0.1272,-0.0022,-0.0984,-0.0261,healthy
1780.956,-0.9976,-0.0203,0.1262,-0.0032,-0.0515,0.0205,healthy
1785.956,-0.9854,-0.008,0.1255,-0.0038,-0.1028,-0.0303,healthy
1790.956,-0.9805,-0.0031,0.1399,0.0104,-0.1565,-0.0827,healthy
1795.956,-1.0029,-0.0251,0.1306,0.0011,0.0459,0.1178,healthy
1805.957,-0.9817,-0.0038,0.1348,0.0052,-0.2002,-0.1263,healthy
1810.956,-0.9524,0.0251,0.1333,0.0037,-0.2583,-0.1815,healthy
1815.956,-0.9954,-0.0176,0.1353,0.0055,0.0889,0.1631,healthy
1820.956,-0.9858,-0.008,0.1416,0.0117,-0.208,-0.1317,healthy
1825.956,-1.0078,-0.0295,0.1243,-0.0056,0.0317,0.1064,healthy
1830.956,-0.9751,0.0032,0.1389,0.0089,-0.1948,-0.1183,healthy
1840.957,-0.9641,0.014,0.146,0.0158,-0.2109,-0.1323,healthy
1845.956,-0.9893,-0.011,0.1309,0.0006,-0.1167,-0.0375,healthy
1850.956,-0.9988,-0.0202,0.125,-0.0052,-0.0256,0.0527,healthy
1855.956,-0.959,0.0193,0.1448,0.0144,-0.2114,-0.131,healthy
1860.956,-0.9951,-0.0166,0.1294,-0.001,0.0718,0.1499,healthy
1865.956,-0.9753,0.0031,0.1355,0.0051,-0.2187,-0.1385,healthy
1875.957,-0.9995,-0.0207,0.1299,-0.0006,0.0039,0.0829,healthy
1880.956,-0.9973,-0.0182,0.1311,0.0007,0.0847,0.1611,healthy
1885.956,-0.9824,-0.0033,0.1343,0.0038,-0.1404,-0.063,healthy
1890.956,-1.0017,-0.0222,0.1284,-0.0021,-0.0261,0.0505,healthy
1895.956,-0.9773,0.0022,0.1311,0.0006,-0.1113,-0.0342,healthy
1900.956,-0.9731,0.0062,0.1292,-0.0013,-0.1353,-0.0572,healthy
1910.957,-0.9932,-0.0136,0.1243,-0.0061,0.0779,0.1535,healthy
1915.956,-1.012,-0.0319,0.1323,0.0019,0.0142,0.0884,healthy
1920.956,-0.9448,0.0347,0.1335,0.0031,-0.2603,-0.1831,healthy
1925.956,-0.9985,-0.0187,0.1206,-0.0097,0.0955,0.1699,healthy
1930.956,-0.9739,0.0059,0.1313,0.001,-0.1987,-0.1224,healthy
1935.956,-1.0161,-0.0358,0.1235,-0.0067,0.0427,0.1172,healthy
1940.956,-0.981,-0.0006,0.1343,0.004,-0.2095,-0.1329,healthy
1950.957,-0.9709,0.0092,0.1379,0.0076,-0.2046,-0.126,healthy
1955.956,-0.9839,-0.0036,0.1267,-0.0036,-0.0676,0.0108,healthy
1960.956,-1.0012,-0.0206,0.1213,-0.0089,-0.0559,0.0222,healthy
1965.956,-0.9666,0.0138,0.1428,0.0124,-0.2104,-0.1303,healthy
1970.956,-0.9937,-0.0131,0.1299,-0.0005,0.0769,0.1546,healthy
1975.956,-0.978,0.0025,0.1296,-0.0007,-0.2249,-0.1448,healthy
1985.957,-1.0105,-0.0295,0.1274,-0.0029,-0.0073,0.0715,healthy
1990.956,-0.9941,-0.0129,0.1362,0.0058,0.0601,0.1368,healthy
1995.956,-0.9729,0.0082,0.136,0.0055,-0.146,-0.0682,healthy
2000.956,-1.0049,-0.0234,0.135,0.0044,-0.0222,0.0547,healthy
2005.956,-0.9751,0.0062,0.1311,0.0005,-0.1335,-0.0557,healthy
2010.956,-0.9744,0.0069,0.126,-0.0045,-0.0894,-0.0114,healthy
