RMS_X,RMS_Y,RMS_Z,BandPower_Low,BandPower_Mid,BandPower_High,Label
0.11679106729715781,0.11318731308215291,9.804365904664557,0.3207112206787096,0.9412860463225299,0.3841708581670717,healthy
0.11656309731231441,0.11648055635827487,9.806687495948633,0.26848141739649095,0.9644137630760379,0.4140626199556767,healthy
0.11888038515076314,0.11423274890638743,9.811143456391463,0.2780346699923327,1.0253901922604347,0.39382142441920737,healthy
0.11608277886874208,0.11672306493672292,9.811824239057179,0.2809254905825211,0.9561050023379368,0.39530381922049196,healthy
0.11466632372483607,0.11819330466364764,9.811011440270356,0.2557140495565904,0.8894520847324305,0.4175394787287947,healthy
0.11836860550907803,0.11452555681929989,9.811988784635899,0.2388099337072576,1.004561472361833,0.3971933603614433,healthy
0.12049889884425809,0.11453757799307492,9.813517393601556,0.2863176769470141,1.0250836669019323,0.3846797835473115,healthy
0.12044624141981584,0.11495496174559908,9.811679217633682,0.29871006623057,1.0203478732646816,0.4117274638652369,healthy
0.11633697758409937,0.11763727180773238,9.810307581675993,0.32867453432183924,0.9323403705272167,0.3986639850906085,healthy
0.11142206048658848,0.11727304726999987,9.810251010825969,0.3195801376244362,0.9156639639577073,0.3922299659577122,healthy
0.10918142211977591,0.11272933969015127,9.810022584187955,0.2804232781349735,0.868149364392476,0.3508630845034966,healthy
0.11859245697593589,0.10970819397897527,9.808550739464867,0.32050657432032414,0.985888875261996,0.3560743288659863,healthy
0.12400525288415881,0.10803228221341507,9.805156384511562,0.345026904138021,0.9983126254371467,0.36389557782662635,healthy
0.11775531953780338,0.1091275121677204,9.807197944809655,0.31916288843901225,0.9275466168798923,0.3267888370095163,healthy
0.11744706980910813,0.11432139928459423,9.81059776765328,0.3046014222723249,0.928267256087134,0.38597999599848154,healthy
0.11968818843228618,0.11653470837981576,9.811513429571255,0.30021808661719795,0.9604111093275373,0.45384793240675736,healthy
0.11441823417286244,0.11721405982397434,9.810372920590051,0.28756429091823055,0.9474057198879968,0.4130299645378521,healthy
0.10966390533368596,0.11964507831282413,9.808227246529377,0.3209764324886168,0.9120753684199221,0.38063956605782,healthy
0.1130902706921429,0.11747785490153957,9.809111788272995,0.3453055028621928,0.9140518087780458,0.4044413535096741,healthy
0.11536058715251357,0.116918055765313,9.811906426605807,0.3401969794071965,0.8941594250085377,0.40958620525963296,healthy
0.11478325231298758,0.11365027288750698,9.811872566805272,0.313062975076312,0.9724253166532137,0.38423035138206996,healthy
0.11622591718193236,0.11280615981817724,9.809327940176768,0.30357868648610314,0.9795961377101148,0.4387939145527327,healthy
0.11952601862126182,0.12081366061634395,9.806855993471407,0.3233227511325529,1.0205292880236112,0.3768550155613682,healthy
0.11954618176222048,0.11955641556911825,9.807110602503295,0.3177120711520321,1.0642789276042208,0.35467012306000195,healthy
0.11869484581020114,0.11549584442763809,9.809865122392344,0.30951861685838383,1.0738679232633803,0.35693799611847304,healthy
0.113522510811183,0.11706177991843546,9.810699124621658,0.3081831219596624,1.0033276410971885,0.35890562538810916,healthy
0.11700129768376552,0.11594714839369251,9.809030189078255,0.3053118091072874,0.9788870835406703,0.37112663393527706,healthy
0.12127301516108063,0.1153256706366799,9.807892308679529,0.3499622589057074,0.9766803571963609,0.3771886980380748,healthy
0.1146903014949669,0.11899863022989945,9.80816086537481,0.3374026579330966,0.8736254739770759,0.37132054639243756,healthy
0.11478260945022463,0.11897271134230271,9.809584435708151,0.2860827370803393,0.9665116881686231,0.362906524990689,healthy
0.11651544109317971,0.11709912194498422,9.810544859136943,0.30502049181640084,1.0038034664210143,0.3396586948732974,healthy
0.11536272397812827,0.11917622800148285,9.808993808925045,0.34159578322417394,0.9221700849502207,0.41181174241166685,healthy
0.11318587578288444,0.11750050700148587,9.806573004988868,0.3347366671468173,0.9207595243518939,0.41246963827538713,healthy
0.11356627692724451,0.11668904609406015,9.806229459096857,0.3015613998463902,0.884442811415332,0.4028517010510462,healthy
0.11021023221582447,0.12019746356672381,9.808192668033188,0.31261975266082054,0.9381096984027206,0.35671945604752153,healthy
0.1094434915063357,0.11900531917124889,9.811033015711923,0.32932393909263397,0.9005133167877486,0.3680034088903757,healthy
0.11980089478693211,0.11594308663972398,9.811011572612507,0.30398084420638793,0.9301510259855027,0.38051011999710715,healthy
0.12063892153505337,0.11638486860300541,9.809860182696601,0.28087390290259384,0.9132779423679225,0.35429535048358674,healthy
0.11556931060776962,0.11643680849571962,9.809434437787777,0.2910089197105733,0.8903765863130475,0.403834326180525,healthy
0.11535463304966206,0.12001175052145377,9.811469072244298,0.31208678543272034,0.9576880186139327,0.4609801604304865,healthy
0.11739439840860859,0.11714377663364789,9.813566073125106,0.30212075105509867,0.9118300063543308,0.4525576030723829,healthy
0.11857287296293122,0.1156416968432872,9.811701134302462,0.32573533044083997,0.870792785809634,0.4133802386460465,healthy
0.11814333487209468,0.11970785085593692,9.808884658573893,0.3006759912137593,0.9506205572268801,0.3948452658166521,healthy
0.11579518739933535,0.11714497403292505,9.807387360294463,0.3292606258732203,0.9108434448248159,0.40803841303444544,healthy
0.11495181670000053,0.11527453662809053,9.811040603333298,0.33343456869891347,0.8853569379378228,0.4107366835592267,healthy
0.11709526123657246,0.11498859984135401,9.813118875010673,0.30057588918331274,1.0046163628237257,0.38574212206991276,healthy
0.11719395518186565,0.11769725677942784,9.809163990061043,0.2979011626970772,1.0027596134328207,0.38835787920042925,healthy
0.11515656197537903,0.11744160922657022,9.805367594451676,0.30427905614484085,0.9312487966977269,0.4041616577661004,healthy
0.11426275503016829,0.11525309023006348,9.806378505224897,0.2922639171849596,0.9284073135789375,0.3471428643765455,healthy
0.11467980977550007,0.11782594115618385,9.809484850299445,0.3001957289270081,0.8994878610651176,0.3480056199396986,healthy
0.12013768090775537,0.11944179954129992,9.809789499691306,0.32331583657087876,1.0263247449428554,0.3697729171928936,healthy
0.12105601375115964,0.11750496371322355,9.810443783597355,0.3054261857844026,0.9663487755639522,0.3755193229130348,healthy
0.11127927051280534,0.11600552727807541,9.808971630842995,0.2808746768926107,0.8938153957172197,0.3361230227459717,healthy
0.10860463930879892,0.11462303362783176,9.807936637125007,0.27014408220007236,0.8846194155317169,0.38963390514084933,healthy
0.11433250637237649,0.11497026259302855,9.811252263608244,0.2822945235439629,0.946243109853459,0.39724866101351525,healthy
0.1156841884414879,0.11606958479289876,9.810806546524422,0.31352217290366186,0.9390863074020569,0.38018602437382976,healthy
0.1159629159429645,0.12005939263302617,9.81218884090678,0.33727241735775154,0.9540420816172248,0.43024899778174486,healthy
0.1206292573327843,0.12456222754312356,9.811310247958577,0.31569967649150293,1.0351345250302284,0.41329206351386416,healthy
0.11794395577435826,0.12322632097822894,9.807181875651215,0.3222460908183695,1.0188806511731239,0.38633761511247466,healthy
0.11431806126309287,0.11840067428884875,9.810807074659122,0.31036502686162765,0.9664226069324566,0.35690973545904087,healthy
0.11574883403773555,0.11560382911047415,9.814293146050279,0.30402180566424963,0.9134208368725578,0.42848737896802286,healthy
0.11652563562889852,0.11629501426056281,9.812896893838536,0.2911448480313903,0.8831482009474912,0.4234254882936612,healthy
0.11618745657033175,0.11839023064720622,9.814096142779693,0.2899692275765822,0.9668229163698934,0.4144726234736193,healthy
0.11928573868727646,0.11390718385921912,9.812078652601421,0.3295985652373607,0.977173576672609,0.4369658993647997,healthy
0.11734752039815306,0.1121691794706036,9.81051014773646,0.291773941783926,1.0015476945004578,0.39967725058675635,healthy
0.11429757070399421,0.11997162743122355,9.813265382199186,0.31501126049026595,1.031571949643814,0.3483429247340217,healthy
0.11849909998672833,0.12241361463081352,9.810546263937091,0.3119667926126231,0.985594051745154,0.3706116747512626,healthy
0.11921764311352223,0.12147797079841043,9.810488172055013,0.30619372079007856,0.991220394088452,0.3955889584491147,healthy
0.11561701499673162,0.11965131784593186,9.811443587257582,0.28545352500344223,0.9820099434581308,0.4090851303877385,healthy
0.12116552737436902,0.11758312392696794,9.8081096353636,0.35694150221083965,1.0235843060773382,0.40633059257228515,healthy
0.12450874921691704,0.1190132649094008,9.80957182568198,0.3666304483441274,0.9842832818650574,0.413012852217678,healthy
0.11868189897890107,0.11664161864956425,9.811017582691962,0.3000467796741622,0.936235797003656,0.46382191582997984,healthy
0.1136214738725538,0.11169737161243301,9.808227603214123,0.2792812556948744,0.8919192420059057,0.3889397243939153,healthy
0.11186784839510133,0.11653207715620668,9.810783368173828,0.25720146494968654,0.8713568582532517,0.3921782026579263,healthy
0.11748168113179833,0.12096023680235445,9.81505486448954,0.30135746032885863,0.9040605510306935,0.3729215588364238,healthy
0.12089971378952158,0.11646597691484796,9.81380276719636,0.294539434918426,0.989102583757676,0.3881150495232706,healthy
0.11715561179851432,0.11497297053149759,9.808228058918472,0.2841981493996404,1.034398658643915,0.3644310851661004,healthy
0.11622238612309255,0.1153873207633332,9.80772834393357,0.29534747657170823,0.9405308630710095,0.3696991510850031,healthy
0.1162717133958061,0.11575423135785491,9.810394427302448,0.28437998917176033,0.9171428425614115,0.3735812916791559,healthy
0.11724447428597821,0.11346712093295808,9.811318642329933,0.3099009408940026,0.9431409760809268,0.39460482741451036,healthy
0.1248309527829849,0.11337034246709356,9.811632994628637,0.3261657394426375,0.9648386384033512,0.35987444098856763,healthy
0.12786285994395163,0.119841083868426,9.809404271343329,0.31171231761921847,0.9947920478114678,0.44922957671578984,healthy
0.12282478430357066,0.12014169233113801,9.80919033908407,0.3028518684734176,1.007489888141216,0.4586792322452199,healthy
0.11706716445410673,0.11554905661215592,9.807679320916604,0.2981405640433536,1.0273834187727446,0.3802525262794497,healthy
0.11782455426834419,0.11410603407232248,9.8103291076812,0.34332223949986285,1.0110467701801733,0.3508667354742503,healthy
0.12058116124748326,0.11401875927695392,9.813203625197492,0.35096172602665726,1.0497212513806833,0.37907712632848317,healthy
0.11471041339136083,0.11410923286555107,9.813381015415157,0.30324740852177995,0.9445871078401322,0.3461551352425664,healthy
0.1130069298574312,0.12104599964264186,9.812163823405093,0.3182143246072253,0.9329647953418809,0.38248739240520296,healthy
0.11515406779798411,0.12147795322428458,9.809619696610536,0.32582913777651745,0.9339741654304755,0.3957313538992148,healthy
0.11519210587073327,0.11605904572810444,9.810818958652211,0.3199249571995345,0.9504166730456296,0.40164850921062817,healthy
0.11428256580891527,0.12028901099118093,9.80859795163006,0.29121654871304176,0.90511666404417,0.39003251641796616,healthy
0.11683078491677439,0.12416599364269214,9.807612833282954,0.2902143215845795,0.9510514930578197,0.41857589680414803,healthy
0.12242036912406669,0.1211714429286648,9.80859630055921,0.2859944236698391,0.944186971974209,0.4644173330447255,healthy
0.12065188993337456,0.11569331711555828,9.809916024163462,0.271141258054472,1.0686263838099148,0.4626474412081197,healthy
0.11961268248645286,0.11565385353468173,9.812038263642929,0.2909579696950681,1.0208604779466455,0.4202621793206138,healthy
0.11895024501001952,0.11405273972593032,9.812970486536063,0.33465834190473087,1.0120812984772076,0.37110669933952695,healthy
0.12103610046481199,0.11218650529497794,9.810265257394292,0.3523221985474678,0.9964788027148104,0.4226692701592782,healthy
0.11811778608237457,0.11814616506768456,9.808941356233056,0.31878300683096006,0.9306222874420917,0.41762838987573114,healthy
0.11767209603722298,0.1194130717579161,9.808395333236913,0.29831424736344375,0.9048317160266304,0.3955896288465842,healthy
0.11996745101855455,0.11807368102026577,9.809181536152183,0.31166030928949096,0.993342223754651,0.4238688022942951,healthy
0.11959862572171248,0.1200475268422563,9.812208245849716,0.3130138133154758,0.9427562228353669,0.4053247020903178,healthy
0.12132232615965167,0.12064095848337202,9.81198618333266,0.30217115773341796,0.972974055525053,0.37498399296170404,healthy
0.11714668085565791,0.12127015072191762,9.81141318155933,0.2889642072422856,0.9345027438846991,0.35550368123123965,healthy
0.1173319475171401,0.12001698513896068,9.81012700694822,0.29659813310547417,0.8708417576358061,0.35876528286564413,healthy
0.11993425757026602,0.11585786864565295,9.8090686587101,0.34788287051671724,0.9478911404277117,0.40148268303915885,healthy
0.11920824046472542,0.1134431752757663,9.808944171636538,0.3123699909174483,1.0413313732741885,0.3949381046347816,healthy
0.11674209324844581,0.11324582814973423,9.810552681435029,0.2664402765869752,0.9567531208508179,0.3846231269683611,healthy
0.11676925142798335,0.11263910486249681,9.811056038176037,0.3242581162579851,0.8963625760601025,0.4109300164335188,healthy
0.11797807550348026,0.11244112288326719,9.810080829428175,0.3010801371209792,0.9225783741898114,0.3826187480804944,healthy
0.11733437317907465,0.11700260318464599,9.81078605145787,0.2801104793778302,0.973246980203241,0.4179271749057656,healthy
0.11720022831648094,0.12024271626663231,9.810657984722681,0.2829507989185839,1.000730052037477,0.4271755414502958,healthy
0.1135023145925433,0.11533035103756743,9.809091180137141,0.3297447709412929,1.0033307509106606,0.38661182603162425,healthy
0.11684517896894892,0.11661263716958138,9.810124338233909,0.32226619953350394,0.9603342734203127,0.39312014999440875,healthy
0.11871165894473781,0.11871172616794456,9.809118857752086,0.28092463478647317,0.9505516753363126,0.43016828522862083,healthy
0.11131275763843873,0.11821164127260819,9.806551150343413,0.3078712006538926,0.9034987605789638,0.40315558890113473,healthy
0.11664060629439273,0.118322843488996,9.807107379910889,0.3181717206665867,0.9548896593929552,0.4394214564504953,healthy
0.11988946428259499,0.11408727383456337,9.806661362685,0.32683121362546497,0.9731764334288827,0.4281763153420385,healthy
0.11533491829134536,0.11727394409946476,9.806972136704797,0.3287522956090105,0.8920097649787949,0.3590355533318041,healthy
0.1136458535926821,0.11840186314164051,9.808241284344353,0.3206834642245158,0.9218842588686783,0.3829867769344406,healthy
0.11613549402361079,0.11592173276023493,9.809409174196484,0.26297824376013124,1.004506446711043,0.40921714942140464,healthy
0.11683919720751818,0.11480981715684557,9.812017256907076,0.27513351580868883,0.9694798793966504,0.41846021594929894,healthy
0.11182853663329177,0.11302164685823553,9.811323791779007,0.27218657174644434,0.8824779356487268,0.39623777622660655,healthy
0.11201280635851084,0.11153255579459825,9.808188584972225,0.2859966013949164,0.9426066937771931,0.3943521633898827,healthy
0.11454227184585715,0.11683540954338252,9.810426200095256,0.29043766701442614,0.9543891147061346,0.37588705840803477,healthy
0.1147755945747643,0.12081259699086058,9.811689107702813,0.2767281640142713,0.9877517322904193,0.3688302090720296,healthy
0.11556639266622552,0.11575010078306003,9.810501185036173,0.2615798711310193,0.8948078852020886,0.37948571780642,healthy
0.11299887662460743,0.1143991396674965,9.810508127452525,0.2670887606251673,0.9155973481519303,0.3793985539490089,healthy
0.11365175526699212,0.11993599643557283,9.808176231411112,0.2685046252708605,0.9093333039962701,0.4229721325217573,healthy
0.11915781037697319,0.12139284353596362,9.809799922767718,0.3203692881131673,0.8206653207479465,0.4053084590826241,healthy
0.11740147664078221,0.11995899704986149,9.812597462237704,0.33001171060668993,0.8500255835227619,0.4128239007680544,healthy
0.11770747583111746,0.11659300032330235,9.811611502223673,0.3367528250101129,0.9490300000292735,0.444576940798375,healthy
0.12205362672541187,0.10956279771483969,9.809236174400182,0.28115137976775306,0.9869254909472892,0.417338239657681,healthy
0.12107256660831762,0.11136441010459573,9.808893480814701,0.2837775098105998,0.9460275181847878,0.42568916590742134,healthy
0.12220211550892814,0.11825456969477867,9.808460060460733,0.29865233374657274,0.9912125166088639,0.3983945598374114,healthy
0.12063417740494413,0.11758371615520176,9.80912802524661,0.28409977042513856,0.959327462335745,0.4149066561574158,healthy
0.11659086427906416,0.11622492418770919,9.810991428312914,0.32000502111478957,0.8329494704343715,0.41487283491762467,healthy
0.11619296002355148,0.11671209225533002,9.809136320223837,0.3170119070513385,0.909765675992703,0.394726436286374,healthy
0.1167724913534934,0.11782663744666146,9.810824342597634,0.34214020089743535,0.9209845785837062,0.3460968114557239,healthy
0.11947960702752651,0.11822843729899846,9.810126925695537,0.3643343457967555,0.9233058743984323,0.3837033516551307,healthy
0.12183227365683774,0.1150869227208087,9.809597191723658,0.31560494500380254,0.9255167265135152,0.37980637368509185,healthy
0.12195680902168382,0.11623962582662876,9.810914830931807,0.2978798615969011,0.9819119671502174,0.4108824684896033,healthy
0.11650469493107435,0.1205614994322082,9.809856205117496,0.26376327336805394,0.9434222775303609,0.4358713103442034,healthy
0.11663592028268897,0.1179696420888396,9.809108630045154,0.27429456091420046,0.9485612425520509,0.39437458815193066,healthy
0.1166326806041753,0.11250401356389908,9.80980206161141,0.3079413149522951,0.8866079885944766,0.3911566622042515,healthy
0.11670211743283523,0.11453950418102726,9.811268667092463,0.3173464773998223,0.9221368781528289,0.39311851056578484,healthy
0.12337408929346202,0.11687863749578684,9.810784887289177,0.3623351485378937,1.020106216810119,0.37007175180880336,healthy
0.12524648406848118,0.1167422077932793,9.808715460591847,0.3734632448702211,1.0032197319463936,0.3935733110954023,healthy
0.11908364223780735,0.1193914686800352,9.808930211407182,0.3254900621722431,0.9920006331791917,0.3972010177356699,healthy
0.11359727116033526,0.12080887234707559,9.810313858425074,0.254225366940521,0.9332384224824828,0.38869364331519374,healthy
0.11157969365997394,0.11920011588316978,9.811828953261848,0.290220093076562,0.9079218694607492,0.4039313905069086,healthy
0.11735975448009381,0.11762334158857807,9.812108214153012,0.3371052536250654,1.0109614846068975,0.39421010212877305,healthy
0.12136854594473631,0.1147777835395396,9.809835757390836,0.3255047554468844,1.023389784662681,0.3435186591785411,healthy
0.11934089525467385,0.1191307918258362,9.807993856157427,0.3215055934427341,0.9407165874940974,0.402146909235451,healthy
0.11880022713602863,0.12132920178519578,9.809110449938627,0.31718505508053885,0.9924310574843048,0.42391986466761883,healthy
0.11465239690085267,0.11583743411904227,9.81144274579709,0.2897143530519996,1.0109792888817792,0.39646135772810204,healthy
0.1148555274517878,0.11272328554905446,9.807788282944077,0.31944802136379485,0.8933100542209224,0.4097456269813754,healthy
0.11870372153232403,0.11779969920521291,9.807853383941689,0.32227099821608796,0.8461108483976004,0.44576423455493147,healthy
0.12033532794776633,0.12181693889627798,9.809856472365405,0.31471682992629535,0.9279214785670823,0.40079224558412263,healthy
0.12145735787304611,0.1178425454677673,9.809460101781397,0.3087791616998841,1.0197440413414296,0.41292617067484244,healthy
0.11868210402087483,0.11579203678489686,9.810658150528582,0.32514128185089936,1.0227632458639058,0.3892595976472941,healthy
0.11734833879238474,0.11550072365914311,9.81149085365545,0.35630756484528125,1.0563489570243632,0.40468731777755357,healthy
0.11584654619433644,0.11844405219536165,9.813889577303062,0.3427323024510083,0.9702096670985165,0.4113527564076429,healthy
0.11270346097505239,0.11775145963375021,9.812115038253392,0.33016712168269463,0.9901820062679775,0.3811340606141954,healthy
0.11529222507907935,0.11624373274872757,9.810482720887148,0.32214632119470066,0.9699499875525177,0.3715684240049421,healthy
0.11656185028793337,0.11949361439165453,9.812810281436995,0.38151025228807806,0.8799726997977304,0.39777679067968974,healthy
0.11970281906478278,0.11880360142799087,9.808734659677153,0.3621142094676679,0.8590429302290502,0.40404857259041227,healthy
0.11991890191119198,0.11902885958683178,9.808122588907903,0.33299162625795786,0.8924804529756984,0.4372370364509174,healthy
